ano,ubigeo,departamento,provincia,distrito,tipo_municipalidad,serenazgo_2024,serenazgo_2025,p69_2_t,p69_2_m,p69_2_h,tiene_auto_camioneta,p70a_1_1,p70a_1_2,p70a_1_3,tiene_radio,p70a_6_1,p70a_6_2,p70a_6_3,tiene_camaras,p70a_7_1,p70a_7_2,p70a_7_3,p70a_7_4,tiene_central_videovigilancia,p70a_10_1,p70a_10_2,p70a_10_3,tiene_chaleco_antibalas,p70a_13_1,total_intervenciones
2025,151020,LIMA,YAUYOS,MADEAN,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,8
2025,151021,LIMA,YAUYOS,MIRAFLORES,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,4
2025,151022,LIMA,YAUYOS,OMAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,151023,LIMA,YAUYOS,PUTINZA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,151024,LIMA,YAUYOS,QUINCHES,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,151025,LIMA,YAUYOS,QUINOCAY,Distrital,Sí,Sí,2,0,2,Sí,2,1,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,151026,LIMA,YAUYOS,SAN JOAQUIN,Distrital,No,No,NA,NA,NA,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,1
2025,151027,LIMA,YAUYOS,SAN PEDRO DE PILAS,Distrital,Sí,Sí,2,0,2,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,2
2025,151028,LIMA,YAUYOS,TANTA,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,2
2025,151029,LIMA,YAUYOS,TAURIPAMPA,Distrital,Sí,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,1,0
2025,151030,LIMA,YAUYOS,TOMAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,151031,LIMA,YAUYOS,TUPE,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,151032,LIMA,YAUYOS,VIÑAC,Distrital,No,No,NA,NA,NA,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,151033,LIMA,YAUYOS,VITIS,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160101,LORETO,MAYNAS,IQUITOS,Provincial,Sí,Sí,286,24,262,Sí,11,9,2,Sí,50,50,0,Sí,60,46,14,46,Sí,1,1,0,Sí,17,449
2025,160102,LORETO,MAYNAS,ALTO NANAY,Distrital,Sí,Sí,12,0,12,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,7
2025,160103,LORETO,MAYNAS,FERNANDO LORES,Distrital,Sí,Sí,10,0,10,No,NA,NA,NA,Sí,10,10,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,22
2025,160104,LORETO,MAYNAS,INDIANA,Distrital,Sí,Sí,9,2,7,No,NA,NA,NA,Sí,1,1,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,3
2025,160105,LORETO,MAYNAS,LAS AMAZONAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160106,LORETO,MAYNAS,MAZAN,Distrital,Sí,Sí,11,0,11,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,16
2025,160107,LORETO,MAYNAS,NAPO,Distrital,Sí,Sí,12,0,12,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,8
2025,160108,LORETO,MAYNAS,PUNCHANA,Distrital,Sí,Sí,146,25,121,Sí,7,7,0,Sí,16,16,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,225
2025,160110,LORETO,MAYNAS,TORRES CAUSANA,Distrital,Sí,Sí,6,3,3,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,15
2025,160112,LORETO,MAYNAS,BELEN,Distrital,Sí,Sí,92,14,78,Sí,5,3,2,Sí,10,10,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,169
2025,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,Distrital,Sí,Sí,195,45,150,Sí,8,8,0,Sí,89,89,0,Sí,62,62,0,0,Sí,1,1,0,Sí,15,942
2025,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,Provincial,Sí,Sí,22,5,17,Sí,2,2,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,152
2025,160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,Distrital,Sí,Sí,9,0,9,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,20
2025,160205,LORETO,ALTO AMAZONAS,JEBEROS,Distrital,Sí,Sí,6,0,6,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,10
2025,160206,LORETO,ALTO AMAZONAS,LAGUNAS,Distrital,Sí,Sí,11,2,9,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,16
2025,160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,Distrital,Sí,Sí,6,1,5,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,12
2025,160301,LORETO,LORETO,NAUTA,Provincial,Sí,Sí,35,2,33,Sí,3,1,2,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,183
2025,160302,LORETO,LORETO,PARINARI,Distrital,Sí,Sí,10,1,9,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,360
2025,160303,LORETO,LORETO,TIGRE,Distrital,Sí,Sí,12,2,10,No,NA,NA,NA,Sí,3,3,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,6
2025,160304,LORETO,LORETO,TROMPETEROS,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,Sí,12,12,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,110
2025,160305,LORETO,LORETO,URARINAS,Distrital,Sí,Sí,5,2,3,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,4
2025,160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,Provincial,Sí,Sí,51,8,43,Sí,2,2,0,Sí,10,10,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,130
2025,160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,Distrital,Sí,Sí,11,1,10,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,2
2025,160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,Distrital,Sí,Sí,10,4,6,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,6
2025,160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,Distrital,Sí,Sí,16,2,14,No,NA,NA,NA,Sí,13,13,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,10
2025,160501,LORETO,REQUENA,REQUENA,Provincial,Sí,Sí,38,5,33,Sí,3,2,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,345
2025,160502,LORETO,REQUENA,ALTO TAPICHE,Distrital,Sí,Sí,6,0,6,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160503,LORETO,REQUENA,CAPELO,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160504,LORETO,REQUENA,EMILIO SAN MARTIN,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160505,LORETO,REQUENA,MAQUIA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160506,LORETO,REQUENA,PUINAHUA,Distrital,Sí,Sí,7,2,5,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,18
2025,160507,LORETO,REQUENA,SAQUENA,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,9
2025,160508,LORETO,REQUENA,SOPLIN,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160509,LORETO,REQUENA,TAPICHE,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160510,LORETO,REQUENA,JENARO HERRERA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160511,LORETO,REQUENA,YAQUERANA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160601,LORETO,UCAYALI,CONTAMANA,Provincial,Sí,Sí,17,2,15,Sí,1,1,0,No,NA,NA,NA,Sí,9,9,0,7,Sí,2,1,1,No,NA,295
2025,160602,LORETO,UCAYALI,INAHUAYA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160603,LORETO,UCAYALI,PADRE MARQUEZ,Distrital,Sí,Sí,6,0,6,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160604,LORETO,UCAYALI,PAMPA HERMOSA,Distrital,Sí,Sí,8,1,7,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,5,26
2025,160605,LORETO,UCAYALI,SARAYACU,Distrital,Sí,Sí,17,0,17,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,24
2025,160606,LORETO,UCAYALI,VARGAS GUERRA,Distrital,Sí,Sí,8,1,7,No,NA,NA,NA,Sí,6,6,0,Sí,8,8,0,8,Sí,1,1,0,No,NA,1
2025,160701,LORETO,DATEM DEL MARAÑON,BARRANCA,Provincial,Sí,Sí,30,4,26,Sí,2,2,0,Sí,11,10,1,Sí,8,5,3,0,Sí,1,1,0,No,NA,0
2025,160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,Distrital,Sí,Sí,5,0,5,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,5,0
2025,160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,Distrital,Sí,Sí,4,1,3,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,14
2025,160704,LORETO,DATEM DEL MARAÑON,MORONA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160705,LORETO,DATEM DEL MARAÑON,PASTAZA,Distrital,Sí,Sí,7,2,5,No,NA,NA,NA,Sí,5,3,2,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,10
2025,160706,LORETO,DATEM DEL MARAÑON,ANDOAS,Distrital,Sí,Sí,8,1,7,No,NA,NA,NA,Sí,2,2,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,27
2025,160801,LORETO,PUTUMAYO,PUTUMAYO,Provincial,Sí,Sí,22,12,10,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,65
2025,160802,LORETO,PUTUMAYO,ROSA PANDURO,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,Distrital,Sí,Sí,9,6,3,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,26
2025,160804,LORETO,PUTUMAYO,YAGUAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Provincial,Sí,Sí,63,0,63,Sí,6,4,2,Sí,30,30,0,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,30,687
2025,170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,Distrital,Sí,Sí,28,14,14,Sí,2,2,0,Sí,11,10,1,Sí,14,10,4,0,Sí,1,1,0,Sí,20,960
2025,170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Distrital,Sí,Sí,8,0,8,Sí,4,2,2,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,8,213
2025,170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,Distrital,Sí,Sí,11,1,10,Sí,1,1,0,Sí,4,4,0,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,5,324
2025,170201,MADRE DE DIOS,MANU,MANU,Provincial,Sí,Sí,2,0,2,Sí,2,1,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,22
2025,170202,MADRE DE DIOS,MANU,FITZCARRALD,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,170203,MADRE DE DIOS,MANU,MADRE DE DIOS,Distrital,Sí,Sí,5,0,5,No,NA,NA,NA,Sí,2,2,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,42
2025,170204,MADRE DE DIOS,MANU,HUEPETUHE,Distrital,Sí,Sí,8,1,7,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,41
2025,170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,Provincial,Sí,Sí,7,1,6,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,40
2025,170302,MADRE DE DIOS,TAHUAMANU,IBERIA,Distrital,Sí,Sí,7,1,6,Sí,2,2,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,8,68
2025,170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,2,23
2025,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,Provincial,Sí,Sí,42,7,35,Sí,6,6,0,Sí,13,11,2,Sí,19,17,2,0,Sí,1,1,0,No,NA,2595
2025,180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,Sí,4,4,0,0,No,NA,NA,NA,No,NA,0
2025,180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,Distrital,Sí,Sí,13,1,12,Sí,2,2,0,Sí,10,10,0,Sí,22,22,0,0,Sí,1,1,0,No,NA,241
2025,180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180106,MOQUEGUA,MARISCAL NIETO,TORATA,Distrital,Sí,Sí,18,0,18,Sí,3,3,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,25
2025,180107,MOQUEGUA,MARISCAL NIETO,SAN ANTONIO,Distrital,Sí,Sí,36,8,28,Sí,5,5,0,No,NA,NA,NA,Sí,8,8,0,0,Sí,1,1,0,No,NA,794
2025,180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,Provincial,Sí,Sí,2,0,2,Sí,6,2,4,Sí,1,0,1,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,5,25
2025,180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,Sí,1,0,1,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,6
2025,180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,Distrital,Sí,Sí,7,0,7,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,24
2025,180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,180301,MOQUEGUA,ILO,ILO,Provincial,Sí,Sí,48,7,41,Sí,4,3,1,Sí,52,26,26,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,5,4157
2025,180302,MOQUEGUA,ILO,EL ALGARROBAL,Distrital,Sí,Sí,12,1,11,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,60
2025,180303,MOQUEGUA,ILO,PACOCHA,Distrital,Sí,Sí,15,1,14,Sí,3,2,1,Sí,10,10,0,Sí,24,19,5,0,Sí,1,1,0,Sí,5,50
2025,190101,PASCO,PASCO,CHAUPIMARCA,Provincial,Sí,Sí,35,8,27,Sí,4,2,2,No,NA,NA,NA,Sí,49,45,4,0,Sí,1,1,0,No,NA,899
2025,190102,PASCO,PASCO,HUACHON,Distrital,Sí,Sí,7,0,7,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,11
2025,190103,PASCO,PASCO,HUARIACA,Distrital,Sí,Sí,7,1,6,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,8
2025,190104,PASCO,PASCO,HUAYLLAY,Distrital,Sí,Sí,9,2,7,Sí,2,2,0,Sí,11,11,0,Sí,15,15,0,0,Sí,5,4,1,Sí,10,140
2025,190105,PASCO,PASCO,NINACACA,Distrital,Sí,Sí,4,0,4,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,4
2025,190106,PASCO,PASCO,PALLANCHACRA,Distrital,Sí,Sí,3,0,3,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,78
2025,190107,PASCO,PASCO,PAUCARTAMBO,Distrital,Sí,Sí,6,1,5,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,31
2025,190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,Distrital,Sí,Sí,2,0,2,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,4,6
2025,190109,PASCO,PASCO,SIMON BOLIVAR,Distrital,Sí,Sí,6,0,6,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,76
2025,190110,PASCO,PASCO,TICLACAYAN,Distrital,Sí,Sí,7,0,7,Sí,1,1,0,Sí,4,4,0,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,54,23
2025,190111,PASCO,PASCO,TINYAHUARCO,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,190112,PASCO,PASCO,VICCO,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,190113,PASCO,PASCO,YANACANCHA,Distrital,Sí,Sí,16,5,11,Sí,5,5,0,No,NA,NA,NA,Sí,13,13,0,0,Sí,1,1,0,No,NA,495
2025,190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,Provincial,Sí,Sí,9,0,9,Sí,5,3,2,Sí,18,18,0,Sí,40,32,8,32,Sí,40,32,8,No,NA,26
2025,190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,Distrital,Sí,Sí,1,0,1,Sí,2,1,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,2
2025,190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,Distrital,Sí,Sí,2,0,2,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,7
2025,190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,Distrital,Sí,Sí,2,1,1,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,7
2025,190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,Distrital,No,No,NA,NA,NA,Sí,1,0,1,No,NA,NA,NA,Sí,4,4,0,0,No,NA,NA,NA,No,NA,2
2025,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,Distrital,Sí,Sí,10,4,6,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,12
2025,190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,Distrital,Sí,Sí,3,1,2,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,10
2025,190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,190301,PASCO,OXAPAMPA,OXAPAMPA,Provincial,Sí,Sí,29,3,26,Sí,4,3,1,Sí,12,12,0,Sí,58,57,1,0,Sí,1,1,0,Sí,8,6660
2025,190302,PASCO,OXAPAMPA,CHONTABAMBA,Distrital,Sí,Sí,10,0,10,Sí,1,1,0,No,NA,NA,NA,Sí,20,20,0,0,Sí,1,1,0,Sí,4,182
2025,190303,PASCO,OXAPAMPA,HUANCABAMBA,Distrital,Sí,Sí,9,1,8,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,21
2025,190304,PASCO,OXAPAMPA,PALCAZU,Distrital,Sí,Sí,6,2,4,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,8
2025,190305,PASCO,OXAPAMPA,POZUZO,Distrital,Sí,Sí,5,2,3,Sí,4,1,3,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,9
2025,190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,Distrital,Sí,Sí,16,4,12,Sí,1,1,0,No,NA,NA,NA,Sí,10,10,0,0,Sí,1,1,0,No,NA,453
2025,190307,PASCO,OXAPAMPA,VILLA RICA,Distrital,Sí,Sí,13,3,10,Sí,2,2,0,Sí,28,28,0,Sí,27,27,0,27,Sí,1,1,0,Sí,10,272
2025,190308,PASCO,OXAPAMPA,CONSTITUCIÓN,Distrital,Sí,Sí,7,2,5,Sí,1,1,0,Sí,6,6,0,Sí,12,9,3,0,Sí,1,1,0,Sí,8,75
2025,200101,PIURA,PIURA,PIURA,Provincial,Sí,Sí,132,5,127,Sí,13,12,1,Sí,55,47,8,Sí,95,30,65,0,Sí,2,2,0,Sí,85,4351
2025,200104,PIURA,PIURA,CASTILLA,Distrital,Sí,Sí,192,62,130,Sí,15,11,4,No,NA,NA,NA,Sí,22,14,8,0,Sí,1,1,0,Sí,29,1212
2025,200105,PIURA,PIURA,CATACAOS,Distrital,Sí,Sí,125,35,90,Sí,8,6,2,Sí,5,5,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,298
2025,200107,PIURA,PIURA,CURA MORI,Distrital,Sí,Sí,20,0,20,Sí,4,3,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,6
2025,200108,PIURA,PIURA,EL TALLAN,Distrital,Sí,Sí,12,0,12,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,278
2025,200109,PIURA,PIURA,LA ARENA,Distrital,Sí,Sí,30,7,23,Sí,2,1,1,No,NA,NA,NA,Sí,7,5,2,5,Sí,1,1,0,Sí,3,566
2025,200110,PIURA,PIURA,LA UNION,Distrital,Sí,Sí,26,1,25,Sí,3,3,0,Sí,36,36,0,Sí,23,23,0,0,Sí,1,1,0,Sí,25,278
