ubigeo,llave_distrito,dpto_hecho_new,prov_hecho,dist_hecho,denuncias_2024_2026,vehiculos_pnp,vehiculos_operativos,comisarias
211003,PUNO|SAN ANTONIO DE PUTINA|PEDRO VILCA APAZA,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,3,0,0,0
211004,PUNO|SAN ANTONIO DE PUTINA|QUILCAPUNCU,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,23,0,0,0
211005,PUNO|SAN ANTONIO DE PUTINA|SINA,PUNO,SAN ANTONIO DE PUTINA,SINA,21,0,0,0
211101,PUNO|SAN ROMAN|JULIACA,PUNO,SAN ROMAN,JULIACA,14757,216,113,2
211102,PUNO|SAN ROMAN|CABANA,PUNO,SAN ROMAN,CABANA,63,0,0,0
211103,PUNO|SAN ROMAN|CABANILLAS,PUNO,SAN ROMAN,CABANILLAS,169,5,5,1
211104,PUNO|SAN ROMAN|CARACOTO,PUNO,SAN ROMAN,CARACOTO,324,2,2,1
211105,PUNO|SAN ROMAN|SAN MIGUEL,PUNO,SAN ROMAN,SAN MIGUEL,1515,0,0,1
211201,PUNO|SANDIA|SANDIA,PUNO,SANDIA,SANDIA,255,6,3,1
211202,PUNO|SANDIA|CUYOCUYO,PUNO,SANDIA,CUYOCUYO,54,0,0,0
211203,PUNO|SANDIA|LIMBANI,PUNO,SANDIA,LIMBANI,39,2,1,1
211204,PUNO|SANDIA|PATAMBUCO,PUNO,SANDIA,PATAMBUCO,8,0,0,0
211205,PUNO|SANDIA|PHARA,PUNO,SANDIA,PHARA,35,0,0,0
211206,PUNO|SANDIA|QUIACA,PUNO,SANDIA,QUIACA,23,2,2,1
211207,PUNO|SANDIA|SAN JUAN DEL ORO,PUNO,SANDIA,SAN JUAN DEL ORO,125,2,1,1
211208,PUNO|SANDIA|YANAHUAYA,PUNO,SANDIA,YANAHUAYA,15,0,0,0
211209,PUNO|SANDIA|ALTO INAMBARI,PUNO,SANDIA,ALTO INAMBARI,25,0,0,0
211210,PUNO|SANDIA|SAN PEDRO DE PUTINA PUNCO,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,22,0,0,0
211301,PUNO|YUNGUYO|YUNGUYO,PUNO,YUNGUYO,YUNGUYO,790,7,5,4
211302,PUNO|YUNGUYO|ANAPIA,PUNO,YUNGUYO,ANAPIA,4,0,0,0
211303,PUNO|YUNGUYO|COPANI,PUNO,YUNGUYO,COPANI,7,1,1,0
211304,PUNO|YUNGUYO|CUTURAPI,PUNO,YUNGUYO,CUTURAPI,9,0,0,0
211305,PUNO|YUNGUYO|OLLARAYA,PUNO,YUNGUYO,OLLARAYA,9,0,0,0
211306,PUNO|YUNGUYO|TINICACHI,PUNO,YUNGUYO,TINICACHI,6,0,0,0
211307,PUNO|YUNGUYO|UNICACHI,PUNO,YUNGUYO,UNICACHI,32,2,0,1
220101,SAN MARTIN|MOYOBAMBA|MOYOBAMBA,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,6346,50,27,2
220102,SAN MARTIN|MOYOBAMBA|CALZADA,SAN MARTIN,MOYOBAMBA,CALZADA,362,3,1,1
220103,SAN MARTIN|MOYOBAMBA|HABANA,SAN MARTIN,MOYOBAMBA,HABANA,81,0,0,0
220104,SAN MARTIN|MOYOBAMBA|JEPELACIO,SAN MARTIN,MOYOBAMBA,JEPELACIO,423,1,1,2
220105,SAN MARTIN|MOYOBAMBA|SORITOR,SAN MARTIN,MOYOBAMBA,SORITOR,1539,2,2,1
220106,SAN MARTIN|MOYOBAMBA|YANTALO,SAN MARTIN,MOYOBAMBA,YANTALO,181,2,1,1
220201,SAN MARTIN|BELLAVISTA|BELLAVISTA,SAN MARTIN,BELLAVISTA,BELLAVISTA,1091,8,2,1
220202,SAN MARTIN|BELLAVISTA|ALTO BIAVO,SAN MARTIN,BELLAVISTA,ALTO BIAVO,77,0,0,0
220203,SAN MARTIN|BELLAVISTA|BAJO BIAVO,SAN MARTIN,BELLAVISTA,BAJO BIAVO,208,3,1,1
220204,SAN MARTIN|BELLAVISTA|HUALLAGA,SAN MARTIN,BELLAVISTA,HUALLAGA,11,0,0,0
220205,SAN MARTIN|BELLAVISTA|SAN PABLO,SAN MARTIN,BELLAVISTA,SAN PABLO,201,2,1,1
220206,SAN MARTIN|BELLAVISTA|SAN RAFAEL,SAN MARTIN,BELLAVISTA,SAN RAFAEL,60,0,0,0
220301,SAN MARTIN|EL DORADO|SAN JOSE DE SISA,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,589,2,1,1
220302,SAN MARTIN|EL DORADO|AGUA BLANCA,SAN MARTIN,EL DORADO,AGUA BLANCA,25,0,0,0
220303,SAN MARTIN|EL DORADO|SAN MARTIN,SAN MARTIN,EL DORADO,SAN MARTIN,218,2,1,1
220304,SAN MARTIN|EL DORADO|SANTA ROSA,SAN MARTIN,EL DORADO,SANTA ROSA,62,0,0,0
220305,SAN MARTIN|EL DORADO|SHATOJA,SAN MARTIN,EL DORADO,SHATOJA,33,0,0,0
220401,SAN MARTIN|HUALLAGA|SAPOSOA,SAN MARTIN,HUALLAGA,SAPOSOA,623,6,5,1
220402,SAN MARTIN|HUALLAGA|ALTO SAPOSOA,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,34,0,0,0
220403,SAN MARTIN|HUALLAGA|EL ESLABON,SAN MARTIN,HUALLAGA,EL ESLABON,29,0,0,0
220404,SAN MARTIN|HUALLAGA|PISCOYACU,SAN MARTIN,HUALLAGA,PISCOYACU,81,0,0,0
220405,SAN MARTIN|HUALLAGA|SACANCHE,SAN MARTIN,HUALLAGA,SACANCHE,161,8,5,1
220406,SAN MARTIN|HUALLAGA|TINGO DE SAPOSOA,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,5,0,0,0
220501,SAN MARTIN|LAMAS|LAMAS,SAN MARTIN,LAMAS,LAMAS,692,1,1,1
220502,SAN MARTIN|LAMAS|ALONSO DE ALVARADO,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,390,4,3,2
220503,SAN MARTIN|LAMAS|BARRANQUITA,SAN MARTIN,LAMAS,BARRANQUITA,31,0,0,0
220504,SAN MARTIN|LAMAS|CAYNARACHI,SAN MARTIN,LAMAS,CAYNARACHI,352,1,0,2
220505,SAN MARTIN|LAMAS|CUNUMBUQUI,SAN MARTIN,LAMAS,CUÑUMBUQUI,42,0,0,0
220506,SAN MARTIN|LAMAS|PINTO RECODO,SAN MARTIN,LAMAS,PINTO RECODO,80,0,0,0
220507,SAN MARTIN|LAMAS|RUMISAPA,SAN MARTIN,LAMAS,RUMISAPA,44,0,0,0
220508,SAN MARTIN|LAMAS|SAN ROQUE DE CUMBAZA,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,38,0,0,0
220509,SAN MARTIN|LAMAS|SHANAO,SAN MARTIN,LAMAS,SHANAO,20,0,0,0
220510,SAN MARTIN|LAMAS|TABALOSOS,SAN MARTIN,LAMAS,TABALOSOS,447,3,2,1
220511,SAN MARTIN|LAMAS|ZAPATERO,SAN MARTIN,LAMAS,ZAPATERO,63,0,0,0
220601,SAN MARTIN|MARISCAL CACERES|JUANJUI,SAN MARTIN,MARISCAL CACERES,JUANJUI,2189,20,7,1
220602,SAN MARTIN|MARISCAL CACERES|CAMPANILLA,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,230,4,2,1
220603,SAN MARTIN|MARISCAL CACERES|HUICUNGO,SAN MARTIN,MARISCAL CACERES,HUICUNGO,118,0,0,1
220604,SAN MARTIN|MARISCAL CACERES|PACHIZA,SAN MARTIN,MARISCAL CACERES,PACHIZA,98,0,0,0
220605,SAN MARTIN|MARISCAL CACERES|PAJARILLO,SAN MARTIN,MARISCAL CACERES,PAJARILLO,72,0,0,0
220701,SAN MARTIN|PICOTA|PICOTA,SAN MARTIN,PICOTA,PICOTA,687,7,2,1
220702,SAN MARTIN|PICOTA|BUENOS AIRES,SAN MARTIN,PICOTA,BUENOS AIRES,37,0,0,0
220703,SAN MARTIN|PICOTA|CASPISAPA,SAN MARTIN,PICOTA,CASPISAPA,31,0,0,0
220704,SAN MARTIN|PICOTA|PILLUANA,SAN MARTIN,PICOTA,PILLUANA,7,0,0,0
220705,SAN MARTIN|PICOTA|PUCACACA,SAN MARTIN,PICOTA,PUCACACA,57,0,0,0
220706,SAN MARTIN|PICOTA|SAN CRISTOBAL,SAN MARTIN,PICOTA,SAN CRISTOBAL,20,0,0,0
220707,SAN MARTIN|PICOTA|SAN HILARION,SAN MARTIN,PICOTA,SAN HILARION,160,4,1,1
220708,SAN MARTIN|PICOTA|SHAMBOYACU,SAN MARTIN,PICOTA,SHAMBOYACU,58,0,0,0
220709,SAN MARTIN|PICOTA|TINGO DE PONASA,SAN MARTIN,PICOTA,TINGO DE PONASA,29,0,0,0
220710,SAN MARTIN|PICOTA|TRES UNIDOS,SAN MARTIN,PICOTA,TRES UNIDOS,45,0,0,0
220801,SAN MARTIN|RIOJA|RIOJA,SAN MARTIN,RIOJA,RIOJA,2113,10,9,1
220802,SAN MARTIN|RIOJA|AWAJUN,SAN MARTIN,RIOJA,AWAJUN,301,0,0,0
220803,SAN MARTIN|RIOJA|ELIAS SOPLIN VARGAS,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,599,1,1,1
220804,SAN MARTIN|RIOJA|NUEVA CAJAMARCA,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,3385,10,5,2
220805,SAN MARTIN|RIOJA|PARDO MIGUEL,SAN MARTIN,RIOJA,PARDO MIGUEL,537,6,6,1
220806,SAN MARTIN|RIOJA|POSIC,SAN MARTIN,RIOJA,POSIC,67,0,0,0
220807,SAN MARTIN|RIOJA|SAN FERNANDO,SAN MARTIN,RIOJA,SAN FERNANDO,35,0,0,0
220808,SAN MARTIN|RIOJA|YORONGOS,SAN MARTIN,RIOJA,YORONGOS,34,0,0,0
220809,SAN MARTIN|RIOJA|YURACYACU,SAN MARTIN,RIOJA,YURACYACU,305,2,1,1
220901,SAN MARTIN|SAN MARTIN|TARAPOTO,SAN MARTIN,SAN MARTIN,TARAPOTO,7168,123,55,1
220902,SAN MARTIN|SAN MARTIN|ALBERTO LEVEAU,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,4,0,0,0
220903,SAN MARTIN|SAN MARTIN|CACATACHI,SAN MARTIN,SAN MARTIN,CACATACHI,72,0,0,0
220904,SAN MARTIN|SAN MARTIN|CHAZUTA,SAN MARTIN,SAN MARTIN,CHAZUTA,122,3,1,1
220905,SAN MARTIN|SAN MARTIN|CHIPURANA,SAN MARTIN,SAN MARTIN,CHIPURANA,13,0,0,0
220906,SAN MARTIN|SAN MARTIN|EL PORVENIR,SAN MARTIN,SAN MARTIN,EL PORVENIR,49,1,1,1
220907,SAN MARTIN|SAN MARTIN|HUIMBAYOC,SAN MARTIN,SAN MARTIN,HUIMBAYOC,34,0,0,0
220908,SAN MARTIN|SAN MARTIN|JUAN GUERRA,SAN MARTIN,SAN MARTIN,JUAN GUERRA,57,0,0,0
220909,SAN MARTIN|SAN MARTIN|LA BANDA DE SHILCAYO,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,2171,4,3,1
220910,SAN MARTIN|SAN MARTIN|MORALES,SAN MARTIN,SAN MARTIN,MORALES,2267,14,9,1
220911,SAN MARTIN|SAN MARTIN|PAPAPLAYA,SAN MARTIN,SAN MARTIN,PAPAPLAYA,20,0,0,0
220912,SAN MARTIN|SAN MARTIN|SAN ANTONIO,SAN MARTIN,SAN MARTIN,SAN ANTONIO,15,0,0,0
220913,SAN MARTIN|SAN MARTIN|SAUCE,SAN MARTIN,SAN MARTIN,SAUCE,171,3,1,1
220914,SAN MARTIN|SAN MARTIN|SHAPAJA,SAN MARTIN,SAN MARTIN,SHAPAJA,55,2,1,1
221001,SAN MARTIN|TOCACHE|TOCACHE,SAN MARTIN,TOCACHE,TOCACHE,2174,25,12,1
221002,SAN MARTIN|TOCACHE|NUEVO PROGRESO,SAN MARTIN,TOCACHE,NUEVO PROGRESO,577,2,1,2
221003,SAN MARTIN|TOCACHE|POLVORA,SAN MARTIN,TOCACHE,POLVORA,351,3,1,2
221004,SAN MARTIN|TOCACHE|SHUNTE,SAN MARTIN,TOCACHE,SHUNTE,10,0,0,0
221005,SAN MARTIN|TOCACHE|UCHIZA,SAN MARTIN,TOCACHE,UCHIZA,798,12,4,2
230101,TACNA|TACNA|TACNA,TACNA,TACNA,TACNA,13861,197,148,4
230102,TACNA|TACNA|ALTO DE LA ALIANZA,TACNA,TACNA,ALTO DE LA ALIANZA,1331,8,6,1
230103,TACNA|TACNA|CALANA,TACNA,TACNA,CALANA,261,3,1,1
230104,TACNA|TACNA|CIUDAD NUEVA,TACNA,TACNA,CIUDAD NUEVA,1167,14,7,1
230105,TACNA|TACNA|INCLAN,TACNA,TACNA,INCLAN,82,3,2,1
230106,TACNA|TACNA|PACHIA,TACNA,TACNA,PACHIA,126,2,2,1
230107,TACNA|TACNA|PALCA,TACNA,TACNA,PALCA,20,26,24,0
230108,TACNA|TACNA|POCOLLAY,TACNA,TACNA,POCOLLAY,1298,5,3,1
230109,TACNA|TACNA|SAMA,TACNA,TACNA,SAMA,327,5,3,2
230110,TACNA|TACNA|CORONEL GREGORIO ALBARRACIN LANCHIPA,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,4926,29,17,1
230111,TACNA|TACNA|LA YARADA LOS PALOS,TACNA,TACNA,LA YARADA LOS PALOS,651,4,4,1
230201,TACNA|CANDARAVE|CANDARAVE,TACNA,CANDARAVE,CANDARAVE,49,4,2,1
230202,TACNA|CANDARAVE|CAIRANI,TACNA,CANDARAVE,CAIRANI,5,1,1,1
230204,TACNA|CANDARAVE|CURIBAYA,TACNA,CANDARAVE,CURIBAYA,1,1,1,1
230206,TACNA|CANDARAVE|QUILAHUANI,TACNA,CANDARAVE,QUILAHUANI,3,0,0,0
230301,TACNA|JORGE BASADRE|LOCUMBA,TACNA,JORGE BASADRE,LOCUMBA,160,7,6,1
230302,TACNA|JORGE BASADRE|ILABAYA,TACNA,JORGE BASADRE,ILABAYA,143,3,1,2
230303,TACNA|JORGE BASADRE|ITE,TACNA,JORGE BASADRE,ITE,139,7,6,1
230401,TACNA|TARATA|TARATA,TACNA,TARATA,TARATA,209,5,3,1
230402,TACNA|TARATA|HEROES ALBARRACIN,TACNA,TARATA,HEROES ALBARRACIN,8,0,0,0
230403,TACNA|TARATA|ESTIQUE,TACNA,TARATA,ESTIQUE,4,0,0,0
230404,TACNA|TARATA|ESTIQUE-PAMPA,TACNA,TARATA,ESTIQUE-PAMPA,23,1,1,1
230405,TACNA|TARATA|SITAJARA,TACNA,TARATA,SITAJARA,5,1,1,1
230406,TACNA|TARATA|SUSAPAYA,TACNA,TARATA,SUSAPAYA,8,1,1,1
230407,TACNA|TARATA|TARUCACHI,TACNA,TARATA,TARUCACHI,10,3,2,0
230408,TACNA|TARATA|TICACO,TACNA,TARATA,TICACO,35,3,2,1
240101,TUMBES|TUMBES|TUMBES,TUMBES,TUMBES,TUMBES,10367,235,53,5
240102,TUMBES|TUMBES|CORRALES,TUMBES,TUMBES,CORRALES,1066,10,4,2
240103,TUMBES|TUMBES|LA CRUZ,TUMBES,TUMBES,LA CRUZ,310,6,1,1
240104,TUMBES|TUMBES|PAMPAS DE HOSPITAL,TUMBES,TUMBES,PAMPAS DE HOSPITAL,202,7,2,1
240105,TUMBES|TUMBES|SAN JACINTO,TUMBES,TUMBES,SAN JACINTO,238,3,2,1
240106,TUMBES|TUMBES|SAN JUAN DE LA VIRGEN,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,102,5,1,1
240201,TUMBES|CONTRALMIRANTE VILLAR|ZORRITOS,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,811,16,7,1
240202,TUMBES|CONTRALMIRANTE VILLAR|CASITAS,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,74,3,2,1
240203,TUMBES|CONTRALMIRANTE VILLAR|CANOAS DE PUNTA SAL,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,307,7,3,1
240301,TUMBES|ZARUMILLA|ZARUMILLA,TUMBES,ZARUMILLA,ZARUMILLA,1791,35,16,1
240302,TUMBES|ZARUMILLA|AGUAS VERDES,TUMBES,ZARUMILLA,AGUAS VERDES,1165,24,12,1
240303,TUMBES|ZARUMILLA|MATAPALO,TUMBES,ZARUMILLA,MATAPALO,49,9,5,0
240304,TUMBES|ZARUMILLA|PAPAYAL,TUMBES,ZARUMILLA,PAPAYAL,266,33,17,1
250101,UCAYALI|CORONEL PORTILLO|CALLERIA,UCAYALI,CORONEL PORTILLO,CALLERIA,9517,245,84,1
250102,UCAYALI|CORONEL PORTILLO|CAMPOVERDE,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,1143,13,5,1
250103,UCAYALI|CORONEL PORTILLO|IPARIA,UCAYALI,CORONEL PORTILLO,IPARIA,25,0,0,0
250104,UCAYALI|CORONEL PORTILLO|MASISEA,UCAYALI,CORONEL PORTILLO,MASISEA,129,3,1,1
250105,UCAYALI|CORONEL PORTILLO|YARINACOCHA,UCAYALI,CORONEL PORTILLO,YARINACOCHA,4056,15,9,1
250106,UCAYALI|CORONEL PORTILLO|NUEVA REQUENA,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,106,1,1,1
250107,UCAYALI|CORONEL PORTILLO|MANANTAY,UCAYALI,CORONEL PORTILLO,MANANTAY,4276,0,0,1
250201,UCAYALI|ATALAYA|RAYMONDI,UCAYALI,ATALAYA,RAYMONDI,1109,11,6,0
250202,UCAYALI|ATALAYA|SEPAHUA,UCAYALI,ATALAYA,SEPAHUA,238,2,2,1
250203,UCAYALI|ATALAYA|TAHUANIA,UCAYALI,ATALAYA,TAHUANIA,148,2,2,1
250204,UCAYALI|ATALAYA|YURUA,UCAYALI,ATALAYA,YURUA,2,0,0,0
250301,UCAYALI|PADRE ABAD|PADRE ABAD,UCAYALI,PADRE ABAD,PADRE ABAD,852,16,6,1
250302,UCAYALI|PADRE ABAD|IRAZOLA,UCAYALI,PADRE ABAD,IRAZOLA,375,5,2,1
250303,UCAYALI|PADRE ABAD|CURIMANA,UCAYALI,PADRE ABAD,CURIMANA,240,5,2,1
250304,UCAYALI|PADRE ABAD|NESHUYA,UCAYALI,PADRE ABAD,NESHUYA,326,4,1,1
250305,UCAYALI|PADRE ABAD|A.VON.HUMBOLDT,UCAYALI,PADRE ABAD,A.VON.HUMBOLDT,170,13,6,0
250401,UCAYALI|PURUS|PURUS,UCAYALI,PURUS,PURUS,58,4,0,1
