AÑO,MES,UBIGEO,NOMBDEPTO,NOMBPROV,NOMBDIST,TIPO_VEHICULO,TIPO_UNIDAD,TIPO_VEHICULO_PRIO,TIPO_PROCEDENCIA,ESTADO,AÑOFABRICACION,CANTIDAD
2025,JULIO,70101,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,CAMIONETA,COMISARIA BASICA,CAMIONETA,ALQUILADO,OPERATIVO,2023,30
2025,JULIO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2007,1
2025,JULIO,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2024,4
2025,JULIO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,40408,AREQUIPA,CASTILLA,MACHAGUAY,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2010,1
2025,JULIO,240301,TUMBES,ZARUMILLA,ZARUMILLA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,3
2025,JULIO,220504,SAN MARTIN,LAMAS,CAYNARACHI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,61301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,100108,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2012,1
2025,JULIO,190113,PASCO,PASCO,YANACANCHA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2016,1
2025,JULIO,200601,PIURA,SULLANA,SULLANA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,120101,JUNIN,HUANCAYO,HUANCAYO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2012,2
2025,JULIO,230101,TACNA,TACNA,TACNA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,151008,REGIÓN LIMA,YAUYOS,CATAHUASI,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,1
2025,JULIO,150501,REGIÓN LIMA,CAÑETE,SAN VICENTE DE CAÑETE,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,80503,CUSCO,CANAS,KUNTURKANKI,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2012,1
2025,JULIO,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,40701,AREQUIPA,ISLAY,MOLLENDO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,2
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,PRONABI,OPERATIVO,2010,1
2025,JULIO,200705,PIURA,TALARA,LOS ORGANOS,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,MOTOCICLETA,PUESTO VIGILANCIA DE FRONTERAS,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2023,5
2025,JULIO,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,CAMIONETA,COMISARIA ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,3
2025,JULIO,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2018,10
2025,JULIO,80106,CUSCO,CUSCO,SANTIAGO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2023,3
2025,JULIO,240301,TUMBES,ZARUMILLA,ZARUMILLA,CUATRIMOTO,PUESTO VIGILANCIA DE FRONTERAS,OTROS,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2023,5
2025,JULIO,70106,PROV. CONST. DEL CALLAO,CALLAO,VENTANILLA,CAMIONETA,COMISARIA BASICA,CAMIONETA,OTROS,INOPERATIVO IRRECUPERABLE,2007,1
2025,JULIO,60408,CAJAMARCA,CHOTA,CONCHAN,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,40101,AREQUIPA,AREQUIPA,AREQUIPA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,CONVENIO NAS,OPERATIVO,2019,1
2025,JULIO,200111,PIURA,PIURA,LAS LOMAS,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,4
2025,JULIO,150129,LIMA METROPOLITANA,LIMA,SAN BARTOLO,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,2
2025,JULIO,200501,PIURA,PAITA,PAITA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,2
2025,JULIO,200701,PIURA,TALARA,PARIÑAS,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2018,1
2025,JULIO,21801,ÁNCASH,SANTA,CHIMBOTE,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2012,2
2025,JULIO,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,DONACION,OPERATIVO,2011,1
2025,JULIO,150136,LIMA METROPOLITANA,LIMA,SAN MIGUEL,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2024,3
2025,JULIO,120114,JUNIN,HUANCAYO,EL TAMBO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,120403,JUNIN,JAUJA,APATA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,2
2025,JULIO,70106,PROV. CONST. DEL CALLAO,CALLAO,VENTANILLA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO RECUPERABLE,2018,1
2025,JULIO,120101,JUNIN,HUANCAYO,HUANCAYO,AUTO,UNIDAD ESPECIALIZADA,AUTO,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,200101,PIURA,PIURA,PIURA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,OPERATIVO,2022,1
2025,JULIO,211101,PUNO,SAN ROMAN,JULIACA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2009,1
2025,JULIO,20101,ÁNCASH,HUARAZ,HUARAZ,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2012,2
2025,JULIO,80908,CUSCO,LA CONVENCION,SANTA TERESA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,1
2025,JULIO,110101,ICA,ICA,ICA,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1991,1
2025,JULIO,50101,AYACUCHO,HUAMANGA,AYACUCHO,AUTO,UNIDAD ESPECIALIZADA,AUTO,PRONABI,OPERATIVO,2012,1
2025,JULIO,110508,ICA,PISCO,TUPAC AMARU INCA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2015,1
2025,JULIO,220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,OTROS,INOPERATIVO IRRECUPERABLE,2010,1
2025,JULIO,150601,REGIÓN LIMA,HUARAL,HUARAL,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,2
2025,JULIO,21101,ÁNCASH,HUARMEY,HUARMEY,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2014,1
2025,JULIO,140111,LAMBAYEQUE,CHICLAYO,PICSI,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2020,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,CAMIONETA,COMISARIA BASICA,CAMIONETA,ALQUILADO,OPERATIVO,2023,4
2025,JULIO,230101,TACNA,TACNA,TACNA,MOTOCICLETA,PUESTO VIGILANCIA DE FRONTERAS,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2013,1
2025,JULIO,210101,PUNO,PUNO,PUNO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,2
2025,JULIO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,7
2025,JULIO,40503,AREQUIPA,CAYLLOMA,CABANACONDE,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2008,1
2025,JULIO,150103,LIMA METROPOLITANA,LIMA,ATE,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2010,1
2025,JULIO,230401,TACNA,TARATA,TARATA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,1
2025,JULIO,150203,REGIÓN LIMA,BARRANCA,PATIVILCA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2017,1
2025,JULIO,130809,LA LIBERTAD,PATAZ,PATAZ,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2021,1
2025,JULIO,70101,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,70106,PROV. CONST. DEL CALLAO,CALLAO,VENTANILLA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2016,1
2025,JULIO,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,2
2025,JULIO,211101,PUNO,SAN ROMAN,JULIACA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,CONVENIO NAS,INOPERATIVO IRRECUPERABLE,2003,1
2025,JULIO,150104,LIMA METROPOLITANA,LIMA,BARRANCO,MINIBUS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,210504,PUNO,EL COLLAO,SANTA ROSA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,2
2025,JULIO,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2016,1
2025,JULIO,150120,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,AUTO,COMISARIA BASICA,AUTO,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,AUTO,UNIDAD ADMINISTRATIVA,AUTO,DONACION,INOPERATIVO IRRECUPERABLE,2004,1
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,OTROS,INOPERATIVO IRRECUPERABLE,2004,1
2025,JULIO,80201,CUSCO,ACOMAYO,ACOMAYO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2008,1
2025,JULIO,90111,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2016,1
2025,JULIO,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2023,1
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,MOTOCICLETA,UNIDAD ADMINISTRATIVA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,2
2025,JULIO,200805,PIURA,SECHURA,VICE,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,1
2025,JULIO,110504,ICA,PISCO,INDEPENDENCIA,CAMIONETA,COMISARIA BASICA,CAMIONETA,OFECOD,INOPERATIVO IRRECUPERABLE,1998,1
2025,JULIO,150113,LIMA METROPOLITANA,LIMA,JESUS MARIA,CAMIONETA,UNIDAD ADMINISTRATIVA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2009,1
2025,JULIO,200101,PIURA,PIURA,PIURA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2009,1
2025,JULIO,110103,ICA,ICA,LOS AQUIJES,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,1
2025,JULIO,150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,MINIBUS,UNIDAD ESPECIALIZADA,OTROS,DONACION,OPERATIVO,2011,1
2025,JULIO,150407,REGIÓN LIMA,CANTA,SANTA ROSA DE QUIVES,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,50101,AYACUCHO,HUAMANGA,AYACUCHO,MINIBUS,UNIDAD ADMINISTRATIVA,OTROS,OFECOD,INOPERATIVO IRRECUPERABLE,1987,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOACUATICA,UNIDAD ADMINISTRATIVA,OTROS,OFECOD,INOPERATIVO IRRECUPERABLE,1994,1
2025,JULIO,40103,AREQUIPA,AREQUIPA,CAYMA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,2
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,AUTO,UNIDAD ESPECIALIZADA,AUTO,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2014,1
2025,JULIO,240101,TUMBES,TUMBES,TUMBES,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1977,1
2025,JULIO,200101,PIURA,PIURA,PIURA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2008,1
2025,JULIO,190104,PASCO,PASCO,HUAYLLAY,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2009,1
2025,JULIO,130401,LA LIBERTAD,CHEPEN,CHEPEN,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2013,1
2025,JULIO,50101,AYACUCHO,HUAMANGA,AYACUCHO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,1
2025,JULIO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2022,2
2025,JULIO,81106,CUSCO,PAUCARTAMBO,KOSÑIPATA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2012,2
2025,JULIO,160701,LORETO,DATEM DEL MARAÑON,BARRANCA,MOTOR F/B,COMISARIA BASICA,OTROS,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,1977,1
2025,JULIO,240301,TUMBES,ZARUMILLA,ZARUMILLA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2016,3
2025,JULIO,211207,PUNO,SANDIA,SAN JUAN DEL ORO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2009,1
2025,JULIO,210101,PUNO,PUNO,PUNO,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,DONACION,OPERATIVO,2023,1
2025,JULIO,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,1
2025,JULIO,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2020,2
2025,JULIO,200602,PIURA,SULLANA,BELLAVISTA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2012,1
2025,JULIO,240101,TUMBES,TUMBES,TUMBES,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2020,1
2025,JULIO,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,AUTO,UNIDAD ESPECIALIZADA,AUTO,COMPRA DIRECTA,OPERATIVO,2023,1
2025,JULIO,100901,HUANUCO,PUERTO INCA,PUERTO INCA,MOTOR F/B,UNIDAD ESPECIALIZADA,OTROS,CONVENIO NAS,OPERATIVO,2003,1
2025,JULIO,160301,LORETO,LORETO,NAUTA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2024,844
2025,JULIO,120604,JUNIN,SATIPO,MAZAMARI,TRIMOTO,UNIDAD ESPECIALIZADA,OTROS,PRONABI,OPERATIVO,2012,1
2025,JULIO,80901,CUSCO,LA CONVENCION,SANTA ANA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,OPERATIVO,2012,3
2025,JULIO,211101,PUNO,SAN ROMAN,JULIACA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,6
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,DONACION,OPERATIVO,2012,10
2025,JULIO,150516,REGIÓN LIMA,CAÑETE,ZUÑIGA,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,2024,1
2025,JULIO,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,OFECOD,INOPERATIVO RECUPERABLE,1996,1
2025,JULIO,240101,TUMBES,TUMBES,TUMBES,AUTO,UNIDAD ADMINISTRATIVA,AUTO,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,80101,CUSCO,CUSCO,CUSCO,OMNIBUS,UNIDAD ESPECIALIZADA,OTROS,COMPRA DIRECTA,OPERATIVO,2013,1
2025,JULIO,50606,AYACUCHO,LUCANAS,CHIPAO,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2009,1
2025,JULIO,130301,LA LIBERTAD,BOLIVAR,BOLIVAR,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,150141,LIMA METROPOLITANA,LIMA,SURQUILLO,AUTO,UNIDAD ADMINISTRATIVA,AUTO,COMPRA DIRECTA,OPERATIVO,2014,1
2025,JULIO,90103,HUANCAVELICA,HUANCAVELICA,ACORIA,CAMIONETA,COMISARIA BASICA,CAMIONETA,AFECTACION EN USO,OPERATIVO,2010,1
2025,JULIO,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2015,11
2025,JULIO,100903,HUANUCO,PUERTO INCA,HONORIA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2015,1
2025,JULIO,130205,LA LIBERTAD,ASCOPE,PAIJAN,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2017,5
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2017,12
2025,JULIO,110304,ICA,NASCA,MARCONA,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2014,1
2025,JULIO,200706,PIURA,TALARA,MANCORA,CAMIONETA,COMISARIA ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2019,1
2025,JULIO,40105,AREQUIPA,AREQUIPA,CHARACATO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2017,1
2025,JULIO,210801,PUNO,MELGAR,AYAVIRI,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,OPERATIVO,1999,1
2025,JULIO,130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,MOTOCICLETA,UNIDAD ESPECIALIZADA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,3
2025,JULIO,150103,LIMA METROPOLITANA,LIMA,ATE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,AFECTACION EN USO,OPERATIVO,2024,39
2025,JULIO,150110,LIMA METROPOLITANA,LIMA,COMAS,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2019,3
2025,JULIO,210101,PUNO,PUNO,PUNO,CAMION,UNIDAD ADMINISTRATIVA,OTROS,OFECOD,INOPERATIVO IRRECUPERABLE,1986,1
2025,JULIO,150705,REGIÓN LIMA,HUAROCHIRI,CHICLA,MOTOCICLETA,PATRULLAJE CARRETERAS,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2015,2
2025,JULIO,130205,LA LIBERTAD,ASCOPE,PAIJAN,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2016,4
2025,JULIO,160112,LORETO,MAYNAS,BELEN,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,230101,TACNA,TACNA,TACNA,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,PRONABI,OPERATIVO,2013,1
2025,JULIO,240304,TUMBES,ZARUMILLA,PAPAYAL,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO RECUPERABLE,2012,1
2025,JULIO,131201,LA LIBERTAD,VIRU,VIRU,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,2
2025,JULIO,61001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,1
2025,JULIO,230104,TACNA,TACNA,CIUDAD NUEVA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2012,1
2025,JULIO,110305,ICA,NASCA,VISTA ALEGRE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,30406,APURÍMAC,AYMARAES,COTARUSE,CAMIONETA,COMISARIA BASICA,CAMIONETA,DONACION,INOPERATIVO IRRECUPERABLE,2008,1
2025,JULIO,130110,LA LIBERTAD,TRUJILLO,SIMBAL,CAMIONETA,PATRULLAJE CARRETERAS,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2016,2
2025,JULIO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1988,1
2025,JULIO,60601,CAJAMARCA,CUTERVO,CUTERVO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,120801,JUNIN,YAULI,LA OROYA,CAMIONETA,COMISARIA BASICA,CAMIONETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2010,1
2025,JULIO,150101,LIMA METROPOLITANA,LIMA,LIMA,AUTO,UNIDAD ADMINISTRATIVA,AUTO,OFECOD,INOPERATIVO IRRECUPERABLE,1997,2
2025,JULIO,110501,ICA,PISCO,PISCO,AUTO,COMISARIA BASICA,AUTO,COMPRA DIRECTA,INOPERATIVO IRRECUPERABLE,2014,2
2025,JULIO,240101,TUMBES,TUMBES,TUMBES,CAMIONETA,UNIDAD ESPECIALIZADA,CAMIONETA,COMPRA DIRECTA,OPERATIVO,2020,1
2025,JULIO,110210,ICA,CHINCHA,SUNAMPE,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,INOPERATIVO RECUPERABLE,2013,1
2025,JULIO,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,DONACION,INOPERATIVO IRRECUPERABLE,2013,1
2025,JULIO,180301,MOQUEGUA,ILO,ILO,MOTOCICLETA,COMISARIA BASICA,MOTOCICLETA,COMPRA DIRECTA,OPERATIVO,2015,2
