AÑO,MES,CCDD,lugar,PROVINCIA,DISTRITO,COMISARÍA,categoría,Denuncias por comisión,Valor
2025,11,15,LIMA,,,,FEMENINO GRUPO EDAD,EF_DE 18 A 29 AÑOS,2
2025,11,15,LIMA,,,,FEMENINO GRUPO EDAD,EF_DE 6 A 11 AÑOS,0
2025,11,15,LIMA,,,,FEMENINO GRUPO EDAD,EF_DE 60 A MAS,0
2025,11,15,LIMA,,,,MASCULINO GRUPO DE EDAD,EM_DE 0 A 5 AÑOS,1
2025,11,15,LIMA,,,,FEMENINO GRUPO EDAD,EF_SUB TOTAL,5
2025,11,15,LIMA,,,,MASCULINO GRUPO DE EDAD,EM_DE 12 A 17 AÑOS,0
2025,11,15,LIMA,,,,MASCULINO GRUPO DE EDAD,EM_DE 18 A 29 AÑOS,1
2025,11,15,LIMA,,,,MASCULINO GRUPO DE EDAD,EM_DE 6 A 11 AÑOS,0
2025,11,15,LIMA,,,,MASCULINO GRUPO DE EDAD,EM_DE 30 A 59 AÑOS,0
2025,11,15,LIMA,,,,MASCULINO GRUPO DE EDAD,EM_DE 60 A MAS,0
2025,11,15,LIMA,,,,EM_EF_TOTAL,EM_EF_TOTAL,7
2025,11,15,LIMA,,,,MASCULINO GRUPO DE EDAD,EM_SUB TOTAL,2
2025,11,15,LIMA,,,,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION LABORAL,1
2025,11,15,LIMA,,,,FINALIDAD DEL TIPO DE DELITO,F1_MENDICIDAD,0
2025,11,15,LIMA,,,,FINALIDAD DEL TIPO DE DELITO,F1_NO IDENTIFICADO,4
2025,11,15,LIMA,,,,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION SEXUAL,2
2025,11,15,LIMA,,,,F1_TOTAL,F1_TOTAL,7
2025,11,15,LIMA,,,,FINALIDAD DEL TIPO DE DELITO,F1_TRABAJOS Y SERVICIOS FORZADOS,0
2025,11,15,LIMA,,,,FINALIDAD DEL TIPO DE DELITO,F1_TRAFICO DE ORGANOS TEJIDO HUMANO,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_ACTIVIDAD AGROPECUARIA,0
2025,11,15,LIMA,,,,FINALIDAD DEL TIPO DE DELITO,F1_VENTA DE NIÑOS,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_CENTRO DE MASAJES,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_ACTIVIDAD PESQUERA,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_ALBAÑILERIA,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_CENTRO DE PRODUCCION DE PORNOGRAFIA,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_MENDICIDAD/ VIA PUBLICA,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_DISCOTECA,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_ESTIBADORES,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_ESTUDIO DE MODELAJE,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_FABRICA ARTESANAL DE LADRILOS,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_MINERIA ARTESANAL,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_NIGHT CLUB,1
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_OTRO/ESPECIFICAR,6
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_PROSTIBULO,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_SERVICIO DOMESTICO,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_SEGREGACION DE BASURA,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_TALA ILEGAL DE LA MADERA,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_TOTAL,7
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_TALLERES PIROTECNICOS,0
2025,11,15,LIMA,,,,EXPLOTACIÓN,F2_TRABAJO EN MERCADOS,0
2025,11,15,LIMA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_ABUSO DE PODER,0
2025,11,15,LIMA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_AMENAZA,0
2025,11,15,LIMA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_CONCESION O RECEPCION DE PAGOS,0
2025,11,15,LIMA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_ENGAÑO,3
2025,11,15,LIMA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_FRAUDE,0
2025,11,15,LIMA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_OTRO (ESPECIFICAR),4
2025,11,15,LIMA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_TOTAL,7
2025,11,15,LIMA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_PRIVACION DE LA LIBERTAD,0
2025,11,15,LIMA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_VIOLENCIA,0
2025,11,15,LIMA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_NO ESPECIFICA,2
2025,11,15,LIMA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_TOTAL,7
2025,11,15,LIMA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_PRIMARIA,1
2025,11,15,LIMA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_SUPERIOR,0
2025,11,15,LIMA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_SECUNDARIA,4
2025,11,15,LIMA,,,,VÍNCULO CON EL TRATANTE,P4_CONOCIDO,1
2025,11,15,LIMA,,,,VÍNCULO CON EL TRATANTE,P4_OTRO (ESPECIFICAR),6
2025,11,15,LIMA,,,,VÍNCULO CON EL TRATANTE,P4_FAMILIAR,0
2025,11,15,LIMA,,,,VÍNCULO CON EL TRATANTE,P4_CONYUGE,0
2025,11,15,LIMA,,,,VÍNCULO CON EL TRATANTE,P4_TOTAL,7
2025,11,15,LIMA,,,,VÍNCULO CON EL TRATANTE,P4_TUTOR,0
2025,11,15,LIMA,,,,PERSONA QUE DENUNCIA,P5_OTRO,6
2025,11,15,LIMA,,,,PERSONA QUE DENUNCIA,P5_HERMANA,0
2025,11,15,LIMA,,,,PERSONA QUE DENUNCIA,P5_UN FAMILIAR,0
2025,11,15,LIMA,,,,PERSONA QUE DENUNCIA,P5_MADRE,1
2025,11,15,LIMA,,,,PERSONA QUE DENUNCIA,P5_TOTAL,7
2025,11,15,LIMA,,,,TIPO RECLUTAMIENTO,T_TOTAL,7
2025,11,15,LIMA,,,,TIPO RECLUTAMIENTO,T_INTERNACIONAL,1
2025,11,15,LIMA,,,,TIPO RECLUTAMIENTO,T_NACIONAL,6
2025,11,20,PIURA,,,,CAPTACIÓN,C_INTERNET,1
2025,11,20,PIURA,,,,CAPTACIÓN,C_OFERTA DE ESTUDIO,0
2025,11,20,PIURA,,,,CAPTACIÓN,C_OFERTA DE TRABAJO,2
2025,11,20,PIURA,,,,CAPTACIÓN,C_OTRO (ESPECIFICAR),0
2025,11,20,PIURA,,,,CAPTACIÓN,C_PADRINAZGO,0
2025,11,20,PIURA,,,,CAPTACIÓN,C_SEDUCCION,0
2025,11,20,PIURA,,,,CAPTACIÓN,C_TOTAL,3
2025,11,20,PIURA,,,,DESTINO DEL HECHO,D_COMISARIA,0
2025,11,20,PIURA,,,,DESTINO DEL HECHO,D_DESISTIMIENTO,0
2025,11,20,PIURA,,,,DESTINO DEL HECHO,D_FISCALIA,2
2025,11,20,PIURA,,,,DESTINO DEL HECHO,D_JUEZ,0
2025,11,20,PIURA,,,,DESTINO DEL HECHO,D_OTRAS AUTORIDADES,0
2025,11,20,PIURA,,,,DESTINO DEL HECHO,D_OTRO,0
2025,11,20,PIURA,,,,DESTINO DEL HECHO,D_PENDIENTE DE INVESTIGACION,1
2025,11,20,PIURA,,,,DESTINO DEL HECHO,D_TOTAL,3
2025,11,20,PIURA,,,,FEMENINO GRUPO EDAD,EF_DE 0 A 5 AÑOS,0
2025,11,20,PIURA,,,,FEMENINO GRUPO EDAD,EF_DE 30 A 59 AÑOS,0
2025,11,20,PIURA,,,,FEMENINO GRUPO EDAD,EF_DE 12 A 17 AÑOS,3
2025,11,20,PIURA,,,,FEMENINO GRUPO EDAD,EF_DE 18 A 29 AÑOS,0
2025,11,20,PIURA,,,,FEMENINO GRUPO EDAD,EF_DE 6 A 11 AÑOS,0
2025,11,20,PIURA,,,,FEMENINO GRUPO EDAD,EF_DE 60 A MAS,0
2025,11,20,PIURA,,,,MASCULINO GRUPO DE EDAD,EM_DE 0 A 5 AÑOS,0
2025,11,20,PIURA,,,,FEMENINO GRUPO EDAD,EF_SUB TOTAL,3
2025,11,20,PIURA,,,,MASCULINO GRUPO DE EDAD,EM_DE 12 A 17 AÑOS,0
2025,11,20,PIURA,,,,MASCULINO GRUPO DE EDAD,EM_DE 18 A 29 AÑOS,0
2025,11,20,PIURA,,,,MASCULINO GRUPO DE EDAD,EM_DE 6 A 11 AÑOS,0
2025,11,20,PIURA,,,,MASCULINO GRUPO DE EDAD,EM_DE 30 A 59 AÑOS,0
2025,11,20,PIURA,,,,MASCULINO GRUPO DE EDAD,EM_DE 60 A MAS,0
2025,11,20,PIURA,,,,EM_EF_TOTAL,EM_EF_TOTAL,3
2025,11,20,PIURA,,,,MASCULINO GRUPO DE EDAD,EM_SUB TOTAL,0
2025,11,20,PIURA,,,,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION LABORAL,2
2025,11,20,PIURA,,,,FINALIDAD DEL TIPO DE DELITO,F1_MENDICIDAD,0
2025,11,20,PIURA,,,,FINALIDAD DEL TIPO DE DELITO,F1_NO IDENTIFICADO,1
2025,11,20,PIURA,,,,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION SEXUAL,0
2025,11,20,PIURA,,,,F1_TOTAL,F1_TOTAL,3
2025,11,20,PIURA,,,,FINALIDAD DEL TIPO DE DELITO,F1_TRABAJOS Y SERVICIOS FORZADOS,0
2025,11,20,PIURA,,,,FINALIDAD DEL TIPO DE DELITO,F1_TRAFICO DE ORGANOS TEJIDO HUMANO,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_ACTIVIDAD AGROPECUARIA,0
2025,11,20,PIURA,,,,FINALIDAD DEL TIPO DE DELITO,F1_VENTA DE NIÑOS,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_CENTRO DE MASAJES,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_ACTIVIDAD PESQUERA,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_ALBAÑILERIA,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_CENTRO DE PRODUCCION DE PORNOGRAFIA,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_MENDICIDAD/ VIA PUBLICA,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_DISCOTECA,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_ESTIBADORES,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_ESTUDIO DE MODELAJE,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_FABRICA ARTESANAL DE LADRILOS,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_MINERIA ARTESANAL,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_NIGHT CLUB,1
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_OTRO/ESPECIFICAR,1
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_PROSTIBULO,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_SERVICIO DOMESTICO,1
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_SEGREGACION DE BASURA,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_TALA ILEGAL DE LA MADERA,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_TOTAL,3
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_TALLERES PIROTECNICOS,0
2025,11,20,PIURA,,,,EXPLOTACIÓN,F2_TRABAJO EN MERCADOS,0
2025,11,20,PIURA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_ABUSO DE PODER,0
2025,11,20,PIURA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_AMENAZA,0
2025,11,20,PIURA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_CONCESION O RECEPCION DE PAGOS,0
2025,11,20,PIURA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_ENGAÑO,2
2025,11,20,PIURA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_FRAUDE,0
2025,11,20,PIURA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_OTRO (ESPECIFICAR),0
2025,11,20,PIURA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_TOTAL,3
2025,11,20,PIURA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_PRIVACION DE LA LIBERTAD,0
2025,11,20,PIURA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_VIOLENCIA,1
2025,11,20,PIURA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_NO ESPECIFICA,0
2025,11,20,PIURA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_TOTAL,3
2025,11,20,PIURA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_PRIMARIA,0
2025,11,20,PIURA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_SUPERIOR,0
2025,11,20,PIURA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_SECUNDARIA,3
2025,11,20,PIURA,,,,VÍNCULO CON EL TRATANTE,P4_CONOCIDO,0
2025,11,20,PIURA,,,,VÍNCULO CON EL TRATANTE,P4_OTRO (ESPECIFICAR),2
2025,11,20,PIURA,,,,VÍNCULO CON EL TRATANTE,P4_FAMILIAR,1
2025,11,20,PIURA,,,,VÍNCULO CON EL TRATANTE,P4_CONYUGE,0
2025,11,20,PIURA,,,,VÍNCULO CON EL TRATANTE,P4_TOTAL,3
2025,11,20,PIURA,,,,VÍNCULO CON EL TRATANTE,P4_TUTOR,0
2025,11,20,PIURA,,,,PERSONA QUE DENUNCIA,P5_OTRO,0
2025,11,20,PIURA,,,,PERSONA QUE DENUNCIA,P5_HERMANA,0
2025,11,20,PIURA,,,,PERSONA QUE DENUNCIA,P5_UN FAMILIAR,0
2025,11,20,PIURA,,,,PERSONA QUE DENUNCIA,P5_MADRE,3
2025,11,20,PIURA,,,,PERSONA QUE DENUNCIA,P5_TOTAL,3
2025,11,20,PIURA,,,,TIPO RECLUTAMIENTO,T_TOTAL,3
2025,11,20,PIURA,,,,TIPO RECLUTAMIENTO,T_INTERNACIONAL,0
2025,11,20,PIURA,,,,TIPO RECLUTAMIENTO,T_NACIONAL,3
2025,12,4,AREQUIPA,,,,CAPTACIÓN,C_INTERNET,0
2025,12,4,AREQUIPA,,,,CAPTACIÓN,C_OFERTA DE ESTUDIO,0
2025,12,4,AREQUIPA,,,,CAPTACIÓN,C_OFERTA DE TRABAJO,1
2025,12,4,AREQUIPA,,,,CAPTACIÓN,C_OTRO (ESPECIFICAR),0
2025,12,4,AREQUIPA,,,,CAPTACIÓN,C_PADRINAZGO,0
2025,12,4,AREQUIPA,,,,CAPTACIÓN,C_SEDUCCION,0
2025,12,4,AREQUIPA,,,,CAPTACIÓN,C_TOTAL,1
2025,12,4,AREQUIPA,,,,DESTINO DEL HECHO,D_COMISARIA,0
2025,12,4,AREQUIPA,,,,DESTINO DEL HECHO,D_DESISTIMIENTO,0
2025,12,4,AREQUIPA,,,,DESTINO DEL HECHO,D_FISCALIA,1
2025,12,4,AREQUIPA,,,,DESTINO DEL HECHO,D_JUEZ,0
2025,12,4,AREQUIPA,,,,DESTINO DEL HECHO,D_OTRAS AUTORIDADES,0
2025,12,4,AREQUIPA,,,,DESTINO DEL HECHO,D_OTRO,0
2025,12,4,AREQUIPA,,,,DESTINO DEL HECHO,D_PENDIENTE DE INVESTIGACION,0
2025,12,4,AREQUIPA,,,,DESTINO DEL HECHO,D_TOTAL,1
2025,12,4,AREQUIPA,,,,FEMENINO GRUPO EDAD,EF_DE 0 A 5 AÑOS,0
2025,12,4,AREQUIPA,,,,FEMENINO GRUPO EDAD,EF_DE 30 A 59 AÑOS,0
2025,12,4,AREQUIPA,,,,FEMENINO GRUPO EDAD,EF_DE 12 A 17 AÑOS,0
2025,12,4,AREQUIPA,,,,FEMENINO GRUPO EDAD,EF_DE 18 A 29 AÑOS,1
2025,12,4,AREQUIPA,,,,FEMENINO GRUPO EDAD,EF_DE 6 A 11 AÑOS,0
2025,12,4,AREQUIPA,,,,FEMENINO GRUPO EDAD,EF_DE 60 A MAS,0
2025,12,4,AREQUIPA,,,,MASCULINO GRUPO DE EDAD,EM_DE 0 A 5 AÑOS,0
2025,12,4,AREQUIPA,,,,FEMENINO GRUPO EDAD,EF_SUB TOTAL,1
2025,12,4,AREQUIPA,,,,MASCULINO GRUPO DE EDAD,EM_DE 12 A 17 AÑOS,0
2025,12,4,AREQUIPA,,,,MASCULINO GRUPO DE EDAD,EM_DE 18 A 29 AÑOS,0
2025,12,4,AREQUIPA,,,,MASCULINO GRUPO DE EDAD,EM_DE 6 A 11 AÑOS,0
2025,12,4,AREQUIPA,,,,MASCULINO GRUPO DE EDAD,EM_DE 30 A 59 AÑOS,0
2025,12,4,AREQUIPA,,,,MASCULINO GRUPO DE EDAD,EM_DE 60 A MAS,0
2025,12,4,AREQUIPA,,,,EM_EF_TOTAL,EM_EF_TOTAL,1
2025,12,4,AREQUIPA,,,,MASCULINO GRUPO DE EDAD,EM_SUB TOTAL,0
2025,12,4,AREQUIPA,,,,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION LABORAL,0
2025,12,4,AREQUIPA,,,,FINALIDAD DEL TIPO DE DELITO,F1_MENDICIDAD,0
2025,12,4,AREQUIPA,,,,FINALIDAD DEL TIPO DE DELITO,F1_NO IDENTIFICADO,0
2025,12,4,AREQUIPA,,,,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION SEXUAL,1
2025,12,4,AREQUIPA,,,,F1_TOTAL,F1_TOTAL,1
2025,12,4,AREQUIPA,,,,FINALIDAD DEL TIPO DE DELITO,F1_TRABAJOS Y SERVICIOS FORZADOS,0
2025,12,4,AREQUIPA,,,,FINALIDAD DEL TIPO DE DELITO,F1_TRAFICO DE ORGANOS TEJIDO HUMANO,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_ACTIVIDAD AGROPECUARIA,0
2025,12,4,AREQUIPA,,,,FINALIDAD DEL TIPO DE DELITO,F1_VENTA DE NIÑOS,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_CENTRO DE MASAJES,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_ACTIVIDAD PESQUERA,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_ALBAÑILERIA,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_CENTRO DE PRODUCCION DE PORNOGRAFIA,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_MENDICIDAD/ VIA PUBLICA,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_DISCOTECA,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_ESTIBADORES,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_ESTUDIO DE MODELAJE,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_FABRICA ARTESANAL DE LADRILOS,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_MINERIA ARTESANAL,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_NIGHT CLUB,1
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_OTRO/ESPECIFICAR,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_PROSTIBULO,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_SERVICIO DOMESTICO,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_SEGREGACION DE BASURA,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_TALA ILEGAL DE LA MADERA,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_TOTAL,1
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_TALLERES PIROTECNICOS,0
2025,12,4,AREQUIPA,,,,EXPLOTACIÓN,F2_TRABAJO EN MERCADOS,0
2025,12,4,AREQUIPA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_ABUSO DE PODER,0
2025,12,4,AREQUIPA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_AMENAZA,0
2025,12,4,AREQUIPA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_CONCESION O RECEPCION DE PAGOS,0
2025,12,4,AREQUIPA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_ENGAÑO,1
2025,12,4,AREQUIPA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_FRAUDE,0
2025,12,4,AREQUIPA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_OTRO (ESPECIFICAR),0
2025,12,4,AREQUIPA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_TOTAL,1
2025,12,4,AREQUIPA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_PRIVACION DE LA LIBERTAD,0
2025,12,4,AREQUIPA,,,,MEDIO EMPLEADO POR EL TRATANTE,M_VIOLENCIA,0
2025,12,4,AREQUIPA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_NO ESPECIFICA,0
2025,12,4,AREQUIPA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_TOTAL,1
2025,12,4,AREQUIPA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_PRIMARIA,0
2025,12,4,AREQUIPA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_SUPERIOR,0
2025,12,4,AREQUIPA,,,,INSTRUCCIÓN DE LA VÍCTIMA,P3_SECUNDARIA,1
2025,12,4,AREQUIPA,,,,VÍNCULO CON EL TRATANTE,P4_CONOCIDO,1
2025,12,4,AREQUIPA,,,,VÍNCULO CON EL TRATANTE,P4_OTRO (ESPECIFICAR),0
2025,12,4,AREQUIPA,,,,VÍNCULO CON EL TRATANTE,P4_FAMILIAR,0
2025,12,4,AREQUIPA,,,,VÍNCULO CON EL TRATANTE,P4_CONYUGE,0
2025,12,4,AREQUIPA,,,,VÍNCULO CON EL TRATANTE,P4_TOTAL,1
2025,12,4,AREQUIPA,,,,VÍNCULO CON EL TRATANTE,P4_TUTOR,0
2025,12,4,AREQUIPA,,,,PERSONA QUE DENUNCIA,P5_OTRO,1
2025,12,4,AREQUIPA,,,,PERSONA QUE DENUNCIA,P5_HERMANA,0
2025,12,4,AREQUIPA,,,,PERSONA QUE DENUNCIA,P5_UN FAMILIAR,0
2025,12,4,AREQUIPA,,,,PERSONA QUE DENUNCIA,P5_MADRE,0
2025,12,4,AREQUIPA,,,,PERSONA QUE DENUNCIA,P5_TOTAL,1
2025,12,4,AREQUIPA,,,,TIPO RECLUTAMIENTO,T_TOTAL,1
2025,12,4,AREQUIPA,,,,TIPO RECLUTAMIENTO,T_INTERNACIONAL,0
2025,12,4,AREQUIPA,,,,TIPO RECLUTAMIENTO,T_NACIONAL,1
2025,12,10,HUÁNUCO,,,,CAPTACIÓN,C_INTERNET,0
2025,12,10,HUÁNUCO,,,,CAPTACIÓN,C_OFERTA DE ESTUDIO,0
2025,12,10,HUÁNUCO,,,,CAPTACIÓN,C_OFERTA DE TRABAJO,1
2025,12,10,HUÁNUCO,,,,CAPTACIÓN,C_OTRO (ESPECIFICAR),1
2025,12,10,HUÁNUCO,,,,CAPTACIÓN,C_PADRINAZGO,0
2025,12,10,HUÁNUCO,,,,CAPTACIÓN,C_SEDUCCION,0
2025,12,10,HUÁNUCO,,,,CAPTACIÓN,C_TOTAL,2
2025,12,10,HUÁNUCO,,,,DESTINO DEL HECHO,D_COMISARIA,0
2025,12,10,HUÁNUCO,,,,DESTINO DEL HECHO,D_DESISTIMIENTO,0
2025,12,10,HUÁNUCO,,,,DESTINO DEL HECHO,D_FISCALIA,2
2025,12,10,HUÁNUCO,,,,DESTINO DEL HECHO,D_JUEZ,0
2025,12,10,HUÁNUCO,,,,DESTINO DEL HECHO,D_OTRAS AUTORIDADES,0
2025,12,10,HUÁNUCO,,,,DESTINO DEL HECHO,D_OTRO,0
2025,12,10,HUÁNUCO,,,,DESTINO DEL HECHO,D_PENDIENTE DE INVESTIGACION,0
2025,12,10,HUÁNUCO,,,,DESTINO DEL HECHO,D_TOTAL,2
2025,12,10,HUÁNUCO,,,,FEMENINO GRUPO EDAD,EF_DE 0 A 5 AÑOS,0
2025,12,10,HUÁNUCO,,,,FEMENINO GRUPO EDAD,EF_DE 30 A 59 AÑOS,1
2025,12,10,HUÁNUCO,,,,FEMENINO GRUPO EDAD,EF_DE 12 A 17 AÑOS,1
2025,12,10,HUÁNUCO,,,,FEMENINO GRUPO EDAD,EF_DE 18 A 29 AÑOS,0
2025,12,10,HUÁNUCO,,,,FEMENINO GRUPO EDAD,EF_DE 6 A 11 AÑOS,0
2025,12,10,HUÁNUCO,,,,FEMENINO GRUPO EDAD,EF_DE 60 A MAS,0
2025,12,10,HUÁNUCO,,,,MASCULINO GRUPO DE EDAD,EM_DE 0 A 5 AÑOS,0
2025,12,10,HUÁNUCO,,,,FEMENINO GRUPO EDAD,EF_SUB TOTAL,2
2025,12,10,HUÁNUCO,,,,MASCULINO GRUPO DE EDAD,EM_DE 12 A 17 AÑOS,0
2025,12,10,HUÁNUCO,,,,MASCULINO GRUPO DE EDAD,EM_DE 18 A 29 AÑOS,0
2025,12,10,HUÁNUCO,,,,MASCULINO GRUPO DE EDAD,EM_DE 6 A 11 AÑOS,0
2025,12,10,HUÁNUCO,,,,MASCULINO GRUPO DE EDAD,EM_DE 30 A 59 AÑOS,0
2025,12,10,HUÁNUCO,,,,MASCULINO GRUPO DE EDAD,EM_DE 60 A MAS,0
2025,12,10,HUÁNUCO,,,,EM_EF_TOTAL,EM_EF_TOTAL,2
2025,12,10,HUÁNUCO,,,,MASCULINO GRUPO DE EDAD,EM_SUB TOTAL,0
2025,12,10,HUÁNUCO,,,,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION LABORAL,1
2025,12,10,HUÁNUCO,,,,FINALIDAD DEL TIPO DE DELITO,F1_MENDICIDAD,0
2025,12,10,HUÁNUCO,,,,FINALIDAD DEL TIPO DE DELITO,F1_NO IDENTIFICADO,1
2025,12,10,HUÁNUCO,,,,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION SEXUAL,0
2025,12,10,HUÁNUCO,,,,F1_TOTAL,F1_TOTAL,2
2025,12,10,HUÁNUCO,,,,FINALIDAD DEL TIPO DE DELITO,F1_TRABAJOS Y SERVICIOS FORZADOS,0
2025,12,10,HUÁNUCO,,,,FINALIDAD DEL TIPO DE DELITO,F1_TRAFICO DE ORGANOS TEJIDO HUMANO,0
2025,12,10,HUÁNUCO,,,,EXPLOTACIÓN,F2_ACTIVIDAD AGROPECUARIA,0
2025,12,10,HUÁNUCO,,,,FINALIDAD DEL TIPO DE DELITO,F1_VENTA DE NIÑOS,0
2025,12,10,HUÁNUCO,,,,EXPLOTACIÓN,F2_CENTRO DE MASAJES,0
2025,12,10,HUÁNUCO,,,,EXPLOTACIÓN,F2_ACTIVIDAD PESQUERA,0
2025,12,10,HUÁNUCO,,,,EXPLOTACIÓN,F2_ALBAÑILERIA,0
2025,12,10,HUÁNUCO,,,,EXPLOTACIÓN,F2_CENTRO DE PRODUCCION DE PORNOGRAFIA,0
