ubigeo,dpto_hecho_new,prov_hecho,dist_hecho,indicador,valor
020105,ANCASH,HUARAZ,INDEPENDENCIA,vehiculos_operativos,3
020105,ANCASH,HUARAZ,INDEPENDENCIA,comisarias,1
020106,ANCASH,HUARAZ,JANGAS,denuncias_2024_2026,171
020106,ANCASH,HUARAZ,JANGAS,vehiculos_pnp,0
020106,ANCASH,HUARAZ,JANGAS,vehiculos_operativos,0
020106,ANCASH,HUARAZ,JANGAS,comisarias,0
020107,ANCASH,HUARAZ,LA LIBERTAD,denuncias_2024_2026,15
020107,ANCASH,HUARAZ,LA LIBERTAD,vehiculos_pnp,0
020107,ANCASH,HUARAZ,LA LIBERTAD,vehiculos_operativos,0
020107,ANCASH,HUARAZ,LA LIBERTAD,comisarias,0
020108,ANCASH,HUARAZ,OLLEROS,denuncias_2024_2026,6
020108,ANCASH,HUARAZ,OLLEROS,vehiculos_pnp,0
020108,ANCASH,HUARAZ,OLLEROS,vehiculos_operativos,0
020108,ANCASH,HUARAZ,OLLEROS,comisarias,0
020109,ANCASH,HUARAZ,PAMPAS,denuncias_2024_2026,17
020109,ANCASH,HUARAZ,PAMPAS,vehiculos_pnp,0
020109,ANCASH,HUARAZ,PAMPAS,vehiculos_operativos,0
020109,ANCASH,HUARAZ,PAMPAS,comisarias,0
020110,ANCASH,HUARAZ,PARIACOTO,denuncias_2024_2026,100
020110,ANCASH,HUARAZ,PARIACOTO,vehiculos_pnp,1
020110,ANCASH,HUARAZ,PARIACOTO,vehiculos_operativos,1
020110,ANCASH,HUARAZ,PARIACOTO,comisarias,1
020111,ANCASH,HUARAZ,PIRA,denuncias_2024_2026,120
020111,ANCASH,HUARAZ,PIRA,vehiculos_pnp,2
020111,ANCASH,HUARAZ,PIRA,vehiculos_operativos,1
020111,ANCASH,HUARAZ,PIRA,comisarias,1
020112,ANCASH,HUARAZ,TARICA,denuncias_2024_2026,307
020112,ANCASH,HUARAZ,TARICA,vehiculos_pnp,10
020112,ANCASH,HUARAZ,TARICA,vehiculos_operativos,7
020112,ANCASH,HUARAZ,TARICA,comisarias,1
020201,ANCASH,AIJA,AIJA,denuncias_2024_2026,101
020201,ANCASH,AIJA,AIJA,vehiculos_pnp,4
020201,ANCASH,AIJA,AIJA,vehiculos_operativos,2
020201,ANCASH,AIJA,AIJA,comisarias,1
020202,ANCASH,AIJA,CORIS,denuncias_2024_2026,26
020202,ANCASH,AIJA,CORIS,vehiculos_pnp,0
020202,ANCASH,AIJA,CORIS,vehiculos_operativos,0
020202,ANCASH,AIJA,CORIS,comisarias,0
020203,ANCASH,AIJA,HUACLLAN,denuncias_2024_2026,4
020203,ANCASH,AIJA,HUACLLAN,vehiculos_pnp,0
020203,ANCASH,AIJA,HUACLLAN,vehiculos_operativos,0
020203,ANCASH,AIJA,HUACLLAN,comisarias,0
020204,ANCASH,AIJA,LA MERCED,denuncias_2024_2026,31
020204,ANCASH,AIJA,LA MERCED,vehiculos_pnp,0
020204,ANCASH,AIJA,LA MERCED,vehiculos_operativos,0
020204,ANCASH,AIJA,LA MERCED,comisarias,0
020205,ANCASH,AIJA,SUCCHA,denuncias_2024_2026,11
020205,ANCASH,AIJA,SUCCHA,vehiculos_pnp,0
020205,ANCASH,AIJA,SUCCHA,vehiculos_operativos,0
020205,ANCASH,AIJA,SUCCHA,comisarias,0
020301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,denuncias_2024_2026,225
020301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,vehiculos_pnp,4
020301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,vehiculos_operativos,1
020301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,comisarias,1
020302,ANCASH,ANTONIO RAYMONDI,ACZO,denuncias_2024_2026,7
020302,ANCASH,ANTONIO RAYMONDI,ACZO,vehiculos_pnp,0
020302,ANCASH,ANTONIO RAYMONDI,ACZO,vehiculos_operativos,0
020302,ANCASH,ANTONIO RAYMONDI,ACZO,comisarias,0
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,denuncias_2024_2026,2
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,vehiculos_pnp,0
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,vehiculos_operativos,0
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,comisarias,0
020304,ANCASH,ANTONIO RAYMONDI,CHINGAS,denuncias_2024_2026,7
020304,ANCASH,ANTONIO RAYMONDI,CHINGAS,vehiculos_pnp,0
020304,ANCASH,ANTONIO RAYMONDI,CHINGAS,vehiculos_operativos,0
020304,ANCASH,ANTONIO RAYMONDI,CHINGAS,comisarias,0
020305,ANCASH,ANTONIO RAYMONDI,MIRGAS,denuncias_2024_2026,10
020305,ANCASH,ANTONIO RAYMONDI,MIRGAS,vehiculos_pnp,0
020305,ANCASH,ANTONIO RAYMONDI,MIRGAS,vehiculos_operativos,0
020305,ANCASH,ANTONIO RAYMONDI,MIRGAS,comisarias,0
020306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,denuncias_2024_2026,2
020306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,vehiculos_pnp,0
020306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,vehiculos_operativos,0
020306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,comisarias,0
020401,ANCASH,ASUNCION,CHACAS,denuncias_2024_2026,207
020401,ANCASH,ASUNCION,CHACAS,vehiculos_pnp,3
020401,ANCASH,ASUNCION,CHACAS,vehiculos_operativos,2
020401,ANCASH,ASUNCION,CHACAS,comisarias,1
020402,ANCASH,ASUNCION,ACOCHACA,denuncias_2024_2026,31
020402,ANCASH,ASUNCION,ACOCHACA,vehiculos_pnp,0
020402,ANCASH,ASUNCION,ACOCHACA,vehiculos_operativos,0
020402,ANCASH,ASUNCION,ACOCHACA,comisarias,0
020501,ANCASH,BOLOGNESI,CHIQUIAN,denuncias_2024_2026,349
020501,ANCASH,BOLOGNESI,CHIQUIAN,vehiculos_pnp,7
020501,ANCASH,BOLOGNESI,CHIQUIAN,vehiculos_operativos,3
020501,ANCASH,BOLOGNESI,CHIQUIAN,comisarias,1
020502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,denuncias_2024_2026,5
020502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,vehiculos_pnp,0
020502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,vehiculos_operativos,0
020502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,comisarias,0
020503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,denuncias_2024_2026,15
020503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,vehiculos_pnp,2
020503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,vehiculos_operativos,2
020503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,comisarias,0
020504,ANCASH,BOLOGNESI,AQUIA,denuncias_2024_2026,63
020504,ANCASH,BOLOGNESI,AQUIA,vehiculos_pnp,0
020504,ANCASH,BOLOGNESI,AQUIA,vehiculos_operativos,0
020504,ANCASH,BOLOGNESI,AQUIA,comisarias,0
020505,ANCASH,BOLOGNESI,CAJACAY,denuncias_2024_2026,61
020505,ANCASH,BOLOGNESI,CAJACAY,vehiculos_pnp,2
020505,ANCASH,BOLOGNESI,CAJACAY,vehiculos_operativos,1
020505,ANCASH,BOLOGNESI,CAJACAY,comisarias,1
020506,ANCASH,BOLOGNESI,CANIS,denuncias_2024_2026,2
020506,ANCASH,BOLOGNESI,CANIS,vehiculos_pnp,0
020506,ANCASH,BOLOGNESI,CANIS,vehiculos_operativos,0
020506,ANCASH,BOLOGNESI,CANIS,comisarias,0
020507,ANCASH,BOLOGNESI,COLQUIOC,denuncias_2024_2026,148
020507,ANCASH,BOLOGNESI,COLQUIOC,vehiculos_pnp,8
020507,ANCASH,BOLOGNESI,COLQUIOC,vehiculos_operativos,4
020507,ANCASH,BOLOGNESI,COLQUIOC,comisarias,1
020508,ANCASH,BOLOGNESI,HUALLANCA,denuncias_2024_2026,271
020508,ANCASH,BOLOGNESI,HUALLANCA,vehiculos_pnp,1
020508,ANCASH,BOLOGNESI,HUALLANCA,vehiculos_operativos,0
020508,ANCASH,BOLOGNESI,HUALLANCA,comisarias,1
020509,ANCASH,BOLOGNESI,HUASTA,denuncias_2024_2026,46
020509,ANCASH,BOLOGNESI,HUASTA,vehiculos_pnp,0
020509,ANCASH,BOLOGNESI,HUASTA,vehiculos_operativos,0
020509,ANCASH,BOLOGNESI,HUASTA,comisarias,0
020510,ANCASH,BOLOGNESI,HUAYLLACAYAN,denuncias_2024_2026,3
020510,ANCASH,BOLOGNESI,HUAYLLACAYAN,vehiculos_pnp,0
020510,ANCASH,BOLOGNESI,HUAYLLACAYAN,vehiculos_operativos,0
020510,ANCASH,BOLOGNESI,HUAYLLACAYAN,comisarias,0
020511,ANCASH,BOLOGNESI,LA PRIMAVERA,denuncias_2024_2026,3
020511,ANCASH,BOLOGNESI,LA PRIMAVERA,vehiculos_pnp,0
020511,ANCASH,BOLOGNESI,LA PRIMAVERA,vehiculos_operativos,0
020511,ANCASH,BOLOGNESI,LA PRIMAVERA,comisarias,0
020512,ANCASH,BOLOGNESI,MANGAS,denuncias_2024_2026,2
020512,ANCASH,BOLOGNESI,MANGAS,vehiculos_pnp,0
020512,ANCASH,BOLOGNESI,MANGAS,vehiculos_operativos,0
020512,ANCASH,BOLOGNESI,MANGAS,comisarias,0
020513,ANCASH,BOLOGNESI,PACLLON,denuncias_2024_2026,8
020513,ANCASH,BOLOGNESI,PACLLON,vehiculos_pnp,0
020513,ANCASH,BOLOGNESI,PACLLON,vehiculos_operativos,0
020513,ANCASH,BOLOGNESI,PACLLON,comisarias,0
020514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,denuncias_2024_2026,6
020514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,vehiculos_pnp,0
020514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,vehiculos_operativos,0
020514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,comisarias,0
020515,ANCASH,BOLOGNESI,TICLLOS,denuncias_2024_2026,12
020515,ANCASH,BOLOGNESI,TICLLOS,vehiculos_pnp,0
020515,ANCASH,BOLOGNESI,TICLLOS,vehiculos_operativos,0
020515,ANCASH,BOLOGNESI,TICLLOS,comisarias,0
020601,ANCASH,CARHUAZ,CARHUAZ,denuncias_2024_2026,1538
020601,ANCASH,CARHUAZ,CARHUAZ,vehiculos_pnp,5
020601,ANCASH,CARHUAZ,CARHUAZ,vehiculos_operativos,2
020601,ANCASH,CARHUAZ,CARHUAZ,comisarias,1
020602,ANCASH,CARHUAZ,ACOPAMPA,denuncias_2024_2026,69
020602,ANCASH,CARHUAZ,ACOPAMPA,vehiculos_pnp,0
020602,ANCASH,CARHUAZ,ACOPAMPA,vehiculos_operativos,0
020602,ANCASH,CARHUAZ,ACOPAMPA,comisarias,0
020603,ANCASH,CARHUAZ,AMASHCA,denuncias_2024_2026,23
020603,ANCASH,CARHUAZ,AMASHCA,vehiculos_pnp,0
020603,ANCASH,CARHUAZ,AMASHCA,vehiculos_operativos,0
020603,ANCASH,CARHUAZ,AMASHCA,comisarias,0
020604,ANCASH,CARHUAZ,ANTA,denuncias_2024_2026,277
020604,ANCASH,CARHUAZ,ANTA,vehiculos_pnp,3
020604,ANCASH,CARHUAZ,ANTA,vehiculos_operativos,2
020604,ANCASH,CARHUAZ,ANTA,comisarias,1
020605,ANCASH,CARHUAZ,ATAQUERO,denuncias_2024_2026,8
020605,ANCASH,CARHUAZ,ATAQUERO,vehiculos_pnp,0
020605,ANCASH,CARHUAZ,ATAQUERO,vehiculos_operativos,0
020605,ANCASH,CARHUAZ,ATAQUERO,comisarias,0
020606,ANCASH,CARHUAZ,MARCARA,denuncias_2024_2026,253
020606,ANCASH,CARHUAZ,MARCARA,vehiculos_pnp,2
020606,ANCASH,CARHUAZ,MARCARA,vehiculos_operativos,1
020606,ANCASH,CARHUAZ,MARCARA,comisarias,1
020607,ANCASH,CARHUAZ,PARIAHUANCA,denuncias_2024_2026,9
020607,ANCASH,CARHUAZ,PARIAHUANCA,vehiculos_pnp,0
020607,ANCASH,CARHUAZ,PARIAHUANCA,vehiculos_operativos,0
020607,ANCASH,CARHUAZ,PARIAHUANCA,comisarias,0
020608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,denuncias_2024_2026,10
020608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,vehiculos_pnp,0
020608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,vehiculos_operativos,0
020608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,comisarias,0
020609,ANCASH,CARHUAZ,SHILLA,denuncias_2024_2026,33
020609,ANCASH,CARHUAZ,SHILLA,vehiculos_pnp,0
020609,ANCASH,CARHUAZ,SHILLA,vehiculos_operativos,0
020609,ANCASH,CARHUAZ,SHILLA,comisarias,0
020610,ANCASH,CARHUAZ,TINCO,denuncias_2024_2026,101
020610,ANCASH,CARHUAZ,TINCO,vehiculos_pnp,0
020610,ANCASH,CARHUAZ,TINCO,vehiculos_operativos,0
020610,ANCASH,CARHUAZ,TINCO,comisarias,0
020611,ANCASH,CARHUAZ,YUNGAR,denuncias_2024_2026,129
020611,ANCASH,CARHUAZ,YUNGAR,vehiculos_pnp,0
020611,ANCASH,CARHUAZ,YUNGAR,vehiculos_operativos,0
020611,ANCASH,CARHUAZ,YUNGAR,comisarias,0
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,denuncias_2024_2026,395
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,vehiculos_pnp,1
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,vehiculos_operativos,1
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,comisarias,1
020702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,denuncias_2024_2026,5
020702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,vehiculos_pnp,0
020702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,vehiculos_operativos,0
020702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,comisarias,0
020703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,denuncias_2024_2026,78
020703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,vehiculos_pnp,2
020703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,vehiculos_operativos,1
020703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,comisarias,1
020801,ANCASH,CASMA,CASMA,denuncias_2024_2026,3126
020801,ANCASH,CASMA,CASMA,vehiculos_pnp,19
020801,ANCASH,CASMA,CASMA,vehiculos_operativos,11
020801,ANCASH,CASMA,CASMA,comisarias,1
020802,ANCASH,CASMA,BUENA VISTA ALTA,denuncias_2024_2026,40
020802,ANCASH,CASMA,BUENA VISTA ALTA,vehiculos_pnp,0
020802,ANCASH,CASMA,BUENA VISTA ALTA,vehiculos_operativos,0
020802,ANCASH,CASMA,BUENA VISTA ALTA,comisarias,0
020803,ANCASH,CASMA,COMANDANTE NOEL,denuncias_2024_2026,71
020803,ANCASH,CASMA,COMANDANTE NOEL,vehiculos_pnp,0
020803,ANCASH,CASMA,COMANDANTE NOEL,vehiculos_operativos,0
020803,ANCASH,CASMA,COMANDANTE NOEL,comisarias,0
020804,ANCASH,CASMA,YAUTAN,denuncias_2024_2026,405
020804,ANCASH,CASMA,YAUTAN,vehiculos_pnp,2
020804,ANCASH,CASMA,YAUTAN,vehiculos_operativos,1
020804,ANCASH,CASMA,YAUTAN,comisarias,1
020901,ANCASH,CORONGO,CORONGO,denuncias_2024_2026,82
020901,ANCASH,CORONGO,CORONGO,vehiculos_pnp,2
020901,ANCASH,CORONGO,CORONGO,vehiculos_operativos,1
020901,ANCASH,CORONGO,CORONGO,comisarias,1
020902,ANCASH,CORONGO,ACO,denuncias_2024_2026,5
020902,ANCASH,CORONGO,ACO,vehiculos_pnp,0
020902,ANCASH,CORONGO,ACO,vehiculos_operativos,0
020902,ANCASH,CORONGO,ACO,comisarias,0
020903,ANCASH,CORONGO,BAMBAS,denuncias_2024_2026,2
020903,ANCASH,CORONGO,BAMBAS,vehiculos_pnp,0
020903,ANCASH,CORONGO,BAMBAS,vehiculos_operativos,0
020903,ANCASH,CORONGO,BAMBAS,comisarias,0
020904,ANCASH,CORONGO,CUSCA,denuncias_2024_2026,22
020904,ANCASH,CORONGO,CUSCA,vehiculos_pnp,0
020904,ANCASH,CORONGO,CUSCA,vehiculos_operativos,0
020904,ANCASH,CORONGO,CUSCA,comisarias,0
020905,ANCASH,CORONGO,LA PAMPA,denuncias_2024_2026,57
020905,ANCASH,CORONGO,LA PAMPA,vehiculos_pnp,2
020905,ANCASH,CORONGO,LA PAMPA,vehiculos_operativos,1
020905,ANCASH,CORONGO,LA PAMPA,comisarias,1
020906,ANCASH,CORONGO,YANAC,denuncias_2024_2026,8
020906,ANCASH,CORONGO,YANAC,vehiculos_pnp,0
020906,ANCASH,CORONGO,YANAC,vehiculos_operativos,0
020906,ANCASH,CORONGO,YANAC,comisarias,0
020907,ANCASH,CORONGO,YUPAN,denuncias_2024_2026,4
020907,ANCASH,CORONGO,YUPAN,vehiculos_pnp,0
020907,ANCASH,CORONGO,YUPAN,vehiculos_operativos,0
020907,ANCASH,CORONGO,YUPAN,comisarias,0
021001,ANCASH,HUARI,HUARI,denuncias_2024_2026,836
021001,ANCASH,HUARI,HUARI,vehiculos_pnp,12
021001,ANCASH,HUARI,HUARI,vehiculos_operativos,6
021001,ANCASH,HUARI,HUARI,comisarias,1
021002,ANCASH,HUARI,ANRA,denuncias_2024_2026,25
021002,ANCASH,HUARI,ANRA,vehiculos_pnp,0
021002,ANCASH,HUARI,ANRA,vehiculos_operativos,0
021002,ANCASH,HUARI,ANRA,comisarias,0
021003,ANCASH,HUARI,CAJAY,denuncias_2024_2026,18
021003,ANCASH,HUARI,CAJAY,vehiculos_pnp,0
021003,ANCASH,HUARI,CAJAY,vehiculos_operativos,0
021003,ANCASH,HUARI,CAJAY,comisarias,0
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,denuncias_2024_2026,345
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,vehiculos_pnp,2
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,vehiculos_operativos,1
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,comisarias,2
021005,ANCASH,HUARI,HUACACHI,denuncias_2024_2026,36
021005,ANCASH,HUARI,HUACACHI,vehiculos_pnp,0
021005,ANCASH,HUARI,HUACACHI,vehiculos_operativos,0
021005,ANCASH,HUARI,HUACACHI,comisarias,0
021006,ANCASH,HUARI,HUACCHIS,denuncias_2024_2026,5
021006,ANCASH,HUARI,HUACCHIS,vehiculos_pnp,0
021006,ANCASH,HUARI,HUACCHIS,vehiculos_operativos,0
021006,ANCASH,HUARI,HUACCHIS,comisarias,0
021007,ANCASH,HUARI,HUACHIS,denuncias_2024_2026,40
021007,ANCASH,HUARI,HUACHIS,vehiculos_pnp,0
021007,ANCASH,HUARI,HUACHIS,vehiculos_operativos,0
021007,ANCASH,HUARI,HUACHIS,comisarias,0
021008,ANCASH,HUARI,HUANTAR,denuncias_2024_2026,18
021008,ANCASH,HUARI,HUANTAR,vehiculos_pnp,0
021008,ANCASH,HUARI,HUANTAR,vehiculos_operativos,0
021008,ANCASH,HUARI,HUANTAR,comisarias,0
021009,ANCASH,HUARI,MASIN,denuncias_2024_2026,90
021009,ANCASH,HUARI,MASIN,vehiculos_pnp,3
021009,ANCASH,HUARI,MASIN,vehiculos_operativos,1
021009,ANCASH,HUARI,MASIN,comisarias,1
021010,ANCASH,HUARI,PAUCAS,denuncias_2024_2026,21
021010,ANCASH,HUARI,PAUCAS,vehiculos_pnp,0
021010,ANCASH,HUARI,PAUCAS,vehiculos_operativos,0
021010,ANCASH,HUARI,PAUCAS,comisarias,0
021011,ANCASH,HUARI,PONTO,denuncias_2024_2026,32
021011,ANCASH,HUARI,PONTO,vehiculos_pnp,0
021011,ANCASH,HUARI,PONTO,vehiculos_operativos,0
021011,ANCASH,HUARI,PONTO,comisarias,0
021012,ANCASH,HUARI,RAHUAPAMPA,denuncias_2024_2026,25
021012,ANCASH,HUARI,RAHUAPAMPA,vehiculos_pnp,0
021012,ANCASH,HUARI,RAHUAPAMPA,vehiculos_operativos,0
021012,ANCASH,HUARI,RAHUAPAMPA,comisarias,0
021013,ANCASH,HUARI,RAPAYAN,denuncias_2024_2026,4
021013,ANCASH,HUARI,RAPAYAN,vehiculos_pnp,0
021013,ANCASH,HUARI,RAPAYAN,vehiculos_operativos,0
021013,ANCASH,HUARI,RAPAYAN,comisarias,0
021014,ANCASH,HUARI,SAN MARCOS,denuncias_2024_2026,977
021014,ANCASH,HUARI,SAN MARCOS,vehiculos_pnp,17
021014,ANCASH,HUARI,SAN MARCOS,vehiculos_operativos,9
021014,ANCASH,HUARI,SAN MARCOS,comisarias,0
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,denuncias_2024_2026,26
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,vehiculos_pnp,0
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,vehiculos_operativos,0
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,comisarias,0
021016,ANCASH,HUARI,UCO,denuncias_2024_2026,55
021016,ANCASH,HUARI,UCO,vehiculos_pnp,1
021016,ANCASH,HUARI,UCO,vehiculos_operativos,1
021016,ANCASH,HUARI,UCO,comisarias,1
021101,ANCASH,HUARMEY,HUARMEY,denuncias_2024_2026,1405
021101,ANCASH,HUARMEY,HUARMEY,vehiculos_pnp,22
021101,ANCASH,HUARMEY,HUARMEY,vehiculos_operativos,19
021101,ANCASH,HUARMEY,HUARMEY,comisarias,1
021102,ANCASH,HUARMEY,COCHAPETI,denuncias_2024_2026,4
021102,ANCASH,HUARMEY,COCHAPETI,vehiculos_pnp,0
021102,ANCASH,HUARMEY,COCHAPETI,vehiculos_operativos,0
021102,ANCASH,HUARMEY,COCHAPETI,comisarias,0
021103,ANCASH,HUARMEY,CULEBRAS,denuncias_2024_2026,23
021103,ANCASH,HUARMEY,CULEBRAS,vehiculos_pnp,0
021103,ANCASH,HUARMEY,CULEBRAS,vehiculos_operativos,0
021103,ANCASH,HUARMEY,CULEBRAS,comisarias,0
021104,ANCASH,HUARMEY,HUAYAN,denuncias_2024_2026,2
021104,ANCASH,HUARMEY,HUAYAN,vehiculos_pnp,0
021104,ANCASH,HUARMEY,HUAYAN,vehiculos_operativos,0
021104,ANCASH,HUARMEY,HUAYAN,comisarias,0
021105,ANCASH,HUARMEY,MALVAS,denuncias_2024_2026,4
021105,ANCASH,HUARMEY,MALVAS,vehiculos_pnp,0
021105,ANCASH,HUARMEY,MALVAS,vehiculos_operativos,0
021105,ANCASH,HUARMEY,MALVAS,comisarias,0
021201,ANCASH,HUAYLAS,CARAZ,denuncias_2024_2026,2617
021201,ANCASH,HUAYLAS,CARAZ,vehiculos_pnp,3
021201,ANCASH,HUAYLAS,CARAZ,vehiculos_operativos,1
021201,ANCASH,HUAYLAS,CARAZ,comisarias,1
021202,ANCASH,HUAYLAS,HUALLANCA,denuncias_2024_2026,89
021202,ANCASH,HUAYLAS,HUALLANCA,vehiculos_pnp,2
021202,ANCASH,HUAYLAS,HUALLANCA,vehiculos_operativos,1
021202,ANCASH,HUAYLAS,HUALLANCA,comisarias,1
021203,ANCASH,HUAYLAS,HUATA,denuncias_2024_2026,16
021203,ANCASH,HUAYLAS,HUATA,vehiculos_pnp,0
021203,ANCASH,HUAYLAS,HUATA,vehiculos_operativos,0
021203,ANCASH,HUAYLAS,HUATA,comisarias,0
021204,ANCASH,HUAYLAS,HUAYLAS,denuncias_2024_2026,60
021204,ANCASH,HUAYLAS,HUAYLAS,vehiculos_pnp,2
021204,ANCASH,HUAYLAS,HUAYLAS,vehiculos_operativos,1
021204,ANCASH,HUAYLAS,HUAYLAS,comisarias,1
021205,ANCASH,HUAYLAS,MATO,denuncias_2024_2026,32
021205,ANCASH,HUAYLAS,MATO,vehiculos_pnp,0
021205,ANCASH,HUAYLAS,MATO,vehiculos_operativos,0
021205,ANCASH,HUAYLAS,MATO,comisarias,0
021206,ANCASH,HUAYLAS,PAMPAROMAS,denuncias_2024_2026,48
021206,ANCASH,HUAYLAS,PAMPAROMAS,vehiculos_pnp,1
021206,ANCASH,HUAYLAS,PAMPAROMAS,vehiculos_operativos,1
021206,ANCASH,HUAYLAS,PAMPAROMAS,comisarias,1
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,denuncias_2024_2026,67
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,vehiculos_pnp,0
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,vehiculos_operativos,0
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,comisarias,0
021208,ANCASH,HUAYLAS,SANTA CRUZ,denuncias_2024_2026,53
021208,ANCASH,HUAYLAS,SANTA CRUZ,vehiculos_pnp,0
021208,ANCASH,HUAYLAS,SANTA CRUZ,vehiculos_operativos,0
021208,ANCASH,HUAYLAS,SANTA CRUZ,comisarias,0
021209,ANCASH,HUAYLAS,SANTO TORIBIO,denuncias_2024_2026,8
021209,ANCASH,HUAYLAS,SANTO TORIBIO,vehiculos_pnp,0
021209,ANCASH,HUAYLAS,SANTO TORIBIO,vehiculos_operativos,0
021209,ANCASH,HUAYLAS,SANTO TORIBIO,comisarias,0
021210,ANCASH,HUAYLAS,YURACMARCA,denuncias_2024_2026,34
021210,ANCASH,HUAYLAS,YURACMARCA,vehiculos_pnp,0
021210,ANCASH,HUAYLAS,YURACMARCA,vehiculos_operativos,0
021210,ANCASH,HUAYLAS,YURACMARCA,comisarias,0
021301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,denuncias_2024_2026,219
021301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,vehiculos_pnp,4
021301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,vehiculos_operativos,2
021301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,comisarias,1
021302,ANCASH,MARISCAL LUZURIAGA,CASCA,denuncias_2024_2026,53
021302,ANCASH,MARISCAL LUZURIAGA,CASCA,vehiculos_pnp,0
021302,ANCASH,MARISCAL LUZURIAGA,CASCA,vehiculos_operativos,0
021302,ANCASH,MARISCAL LUZURIAGA,CASCA,comisarias,0
021303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,denuncias_2024_2026,9
021303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,vehiculos_pnp,0
021303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,vehiculos_operativos,0
021303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,comisarias,0
021304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,denuncias_2024_2026,1
021304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,vehiculos_pnp,0
021304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,vehiculos_operativos,0
021304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,comisarias,0
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,denuncias_2024_2026,10
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,vehiculos_pnp,0
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,vehiculos_operativos,0
