AÑO,MES,DEPENDENCIAS_GENERALES,DEPENDENCIAS,UNIDADES,DEPARTAMENTO,PROVINCIA,DISTRITO,SEXO,CATEGORIA_OFI_SUB,CATEGORIA_ARM_SERV,FUNCION,APT.PSICOSOMATICA,ESTUDIOS_ADICIONALES,PROFESION,ORIGINARIOS,EXTRANJERO,CLASIFICACION,CANTIDAD
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL ICA,ICA,CHINCHA,EL CARMEN,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,LIMA METROPOLITANA,LIMA,CARABAYLLO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,3
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LAMBAYEQUE,LAMBAYEQUE,CHICLAYO,POMALCA,FEMENINO,SUB OFICIAL,SERVICIOS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE TURISMO,JUNÍN,HUANCAYO,HUANCAYO,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS ESPECIALIZADAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE TRANSITO; TRANSPORTE Y SEGURIDAD VIAL,CUSCO,CALCA,CALCA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL HUANUCO,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,BACHILLER,CONTABILIDAD,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION DE CRIMINALISTICA,UNIDAD ACADEMICA DE CRIMINALISTICA,LIMA METROPOLITANA,LIMA,SAN ISIDRO,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE TRANSITO; TRANSPORTE Y SEGURIDAD VIAL,LIMA METROPOLITANA,LIMA,LA VICTORIA,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,MAESTRÍA,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL ANCASH,ÁNCASH,HUARAZ,HUARAZ,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LIMA CENTRO,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,MASCULINO,SUB OFICIAL,ARMAS,OPE,SIN INFORMACIÓN,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE FAMILIA,PROV. CONST. DEL CALLAO,CALLAO,LA PERLA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,COMISARÍAS ESPECIALIZADAS,1
2026,MARZO,SECRETARIA EJECUTIVA,DIRECCION DE PLANEAMIENTO INSTITUCIONAL,DIVISION DE PLANEAMIENTO INSTITUCIONAL,LIMA METROPOLITANA,LIMA,SAN ISIDRO,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,ADMINISTRACIÓN,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE EDUCACION Y DOCTRINA,ESCUELA DE EDUCACION SUPERIOR TECNICO PROFESIONAL TRUJILLO,LA LIBERTAD,TRUJILLO,MOCHE,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,TÍTULO,TRABAJO SOCIAL,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LA LIBERTAD,LA LIBERTAD,TRUJILLO,LAREDO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE EDUCACION Y DOCTRINA,ESCUELA DE EDUCACION SUPERIOR TECNICO PROFESIONAL PUENTE PIEDRA,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,MASCULINO,OFICIAL,ARMAS,ADM,APTO COD. 0,BACHILLER,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL SAN MARTIN,SAN MARTÍN,SAN MARTIN,TARAPOTO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,3
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL PASCO,PASCO,OXAPAMPA,OXAPAMPA,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,4
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL AREQUIPA,AREQUIPA,AREQUIPA,YURA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,COMISARÍAS BÁSICAS,2
2026,MARZO,SECRETARIA EJECUTIVA,DIRECCION DE RECURSOS HUMANOS,DIVISION DE CONTROL DE RECURSOS HUMANOS,UCAYALI,CORONEL PORTILLO,CALLERIA,FEMENINO,OFICIAL,ARMAS,S/I,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,4
2026,MARZO,SECRETARIA EJECUTIVA,DIRECCION DE RECURSOS HUMANOS,DIVISION DE CONTROL DE RECURSOS HUMANOS,LIMA METROPOLITANA,LIMA,RIMAC,MASCULINO,SUB OFICIAL,ARMAS,S/I,SOM.LEY 12633 (FUERA DE CUADROS),BACHILLER,ING. SISTEMAS,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,SECRETARIA EJECUTIVA,DIRECCION DE RECURSOS HUMANOS,DIVISION DE MOVIMIENTO DE RECURSOS HUMANOS,LIMA METROPOLITANA,LIMA,RIMAC,MASCULINO,OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,3
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL PUNO,PUNO,PUNO,TIQUILLACA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,QUECHUA,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,SECRETARIA EJECUTIVA,DIRECCION DE RECURSOS HUMANOS,DIVISION DE CONTROL DE RECURSOS HUMANOS,LIMA METROPOLITANA,LIMA,LIMA,MASCULINO,SUB OFICIAL,SERVICIOS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,LA PERLA,FEMENINO,SUB OFICIAL,ARMAS,S/I,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,LIMA METROPOLITANA,LIMA,RIMAC,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,DOCTORADO,EDUCACIÓN,CASTELLANO,ITALIANO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,LIMA METROPOLITANA,LIMA,JESUS MARIA,FEMENINO,SUB OFICIAL,SERVICIOS,ADM,APTO COD. 1,TÍTULO,MEDICINA,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIVISION DE INTELIGENCIA DE INVESTIGACION CRIMINAL,LIMA METROPOLITANA,LIMA,LA VICTORIA,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,MAESTRÍA,EDUCACIÓN,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,LIMA METROPOLITANA,LIMA,RIMAC,MASCULINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,39
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,LIMA METROPOLITANA,LIMA,JESUS MARIA,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,ING. SISTEMAS,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION CONTRA EL TERRORISMO,LIMA METROPOLITANA,LIMA,LIMA,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,BACHILLER,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL CUSCO,CUSCO,CUSCO,WANCHAQ,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LA LIBERTAD,LA LIBERTAD,TRUJILLO,TRUJILLO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,6
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE MEDIO AMBIENTE,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LIMA CENTRO,LIMA METROPOLITANA,LIMA,ATE,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL JUNIN,JUNÍN,HUANCAYO,HUANCAYO,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE EDUCACION Y DOCTRINA,ESCUELA DE OFICIALES,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,MASCULINO,OFICIAL,ARMAS,ADM,APTO COD. 0,BACHILLER,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL ANCASH,ÁNCASH,HUARAZ,HUARAZ,FEMENINO,SUB OFICIAL,ARMAS,S/I,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,10
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL CAJAMARCA,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,6
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION DE CRIMINALISTICA,SECRETARIA,PUNO,PUNO,PUNO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,3
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LIMA CENTRO,LIMA METROPOLITANA,LIMA,LIMA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,MEDICINA,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,15
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL AMAZONAS,AMAZONAS,UTCUBAMBA,CAJARURO,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE FAMILIA,LA LIBERTAD,TRUJILLO,TRUJILLO,FEMENINO,OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS ESPECIALIZADAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE FAMILIA,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS ESPECIALIZADAS,4
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,LIMA METROPOLITANA,LIMA,MIRAFLORES,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,TÍTULO,QUÍMICO FARMACÉUTICO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,3
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL PASCO,PASCO,PASCO,SIMON BOLIVAR,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION DE INTELIGENCIA,DIVISION DE CONTRAINTELIGENCIA,LIMA METROPOLITANA,LIMA,SURQUILLO,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,BACHILLER,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,VENTANILLA,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LA LIBERTAD,LA LIBERTAD,TRUJILLO,TRUJILLO,MASCULINO,SUB OFICIAL,ARMAS,S/I,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,LIMA METROPOLITANA,LIMA,MIRAFLORES,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,TÍTULO,ENFERMERÍA,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,LIMA METROPOLITANA,LIMA,LOS OLIVOS,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LIMA NORTE,REGIÓN LIMA,HUAURA,HUACHO,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,FRENTE POLICIAL VRAEM,HUANCAVELICA,TAYACAJA,COLCABAMBA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,14
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE EDUCACION Y DOCTRINA,ESCUELA DE EDUCACION SUPERIOR TECNICO PROFESIONAL HUANCAYO,JUNÍN,HUANCAYO,PILCOMAYO,MASCULINO,OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,ADMINISTRACIÓN,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL SAN MARTIN,SAN MARTÍN,MARISCAL CACERES,CAMPANILLA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,PROV. CONST. DEL CALLAO,CALLAO,LA PERLA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LIMA CENTRO,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,11
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL PUNO,PUNO,HUANCANE,HUANCANE,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,DERECHO,QUECHUA,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,TACNA,TACNA,TACNA,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,BACHILLER,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL CAJAMARCA,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,INSPECTORIA GENERAL,DIRECCION DE INVESTIGACIONES,OFICINA DE DISCIPLINA PROVINCIAS,HUÁNUCO,HUANUCO,HUANUCO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,BACHILLER,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL TACNA,TACNA,TACNA,CIUDAD NUEVA,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,DOCTORADO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL JUNIN,JUNÍN,CONCEPCION,CONCEPCION,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,LIMA METROPOLITANA,LIMA,SAN ISIDRO,FEMENINO,OFICIAL,ARMAS,OPE,SIN INFORMACIÓN,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,SECRETARIA EJECUTIVA,DIRECCION DE BIENESTAR Y APOYO AL POLICIA,DIVISION DE BIENESTAR; ASISTENCIA SOCIAL Y SERVICIOS EDUCATIVOS,LIMA METROPOLITANA,LIMA,LOS OLIVOS,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,3
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION DE CRIMINALISTICA,SECRETARIA,LIMA METROPOLITANA,LIMA,LIMA,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,2
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,SAN MARTÍN,SAN MARTIN,TARAPOTO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,OBSTETRICIA,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,ESTADO MAYOR,LIMA METROPOLITANA,LIMA,SURQUILLO,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,8
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL AREQUIPA,AREQUIPA,AREQUIPA,YANAHUARA,MASCULINO,SUB OFICIAL,SERVICIOS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,9
