ID;Nº DE INGRESOS;DELITO GENERICO;DELITO ESPECÍFICO;SITUACION JURIDICA;EDAD;SEXO;PAIS;ESTADO CIVIL;GRADO DE INSTRUCCIÓN;OCUPACION GENERICO;OCUPACION ESPECIFICO;NOMBRE DEL PENAL;DEPARTAMENTO;OFICINA REGIONAL;MES;CONTINENTE
36627;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;48;FEMENINO;PERÚ;SOLTERO;ANALFABETO;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36628;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;39;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36629;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;SENTENCIADO;22;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36630;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS - FORMAS AGRAVADAS;SENTENCIADO;39;FEMENINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36631;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;20;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36632;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS - FORMAS AGRAVADAS;SENTENCIADO;32;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36633;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;33;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36634;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;42;MASCULINO;PERÚ;SOLTERO;SUPERIOR NO UNIV. COMP.;TECNICOS;TÉCNICOS MECÁNICOS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36635;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;40;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36636;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;73;MASCULINO;PERÚ;SOLTERO;SUPERIOR NO UNIV. COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36637;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;24;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36638;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;PROCESADO;29;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36639;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;SENTENCIADO;58;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36640;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;31;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;TECNICOS;TÉCNICOS MECÁNICOS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36641;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;29;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36642;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL;PROCESADO;35;MASCULINO;PERÚ;CASADO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36643;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;39;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36644;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;31;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36645;2;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL;SENTENCIADO;31;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36646;1;DELITOS CONTRA LA LIBERTAD;TOCAMIENTOS, ACTOS DE CONNOTACIÓN SEXUAL O ACTOS LIBIDINOSOS EN AGRAVIO DE MENORES;SENTENCIADO;24;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36647;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;28;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36648;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;36;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36649;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;42;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36650;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;27;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36651;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS - FORMAS AGRAVADAS;SENTENCIADO;36;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36652;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;28;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36653;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;45;MASCULINO;PERÚ;SOLTERO;SUPERIOR NO UNIV. INCOMP.;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36654;1;DELITOS CONTRA LA DIGNIDAD HUMANA;TRATA DE PERSONAS;SENTENCIADO;48;FEMENINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36655;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;21;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36656;2;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;37;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36657;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;45;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36658;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;22;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36659;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;50;MASCULINO;PERÚ;SOLTERO;ANALFABETO;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36660;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;38;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36661;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;54;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36662;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;51;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36663;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;29;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36664;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;32;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36665;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;PROMOCIÓN O FAVORECIMIENTO AL TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;22;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36666;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS - FORMAS AGRAVADAS;SENTENCIADO;48;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36667;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;30;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36668;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;31;MASCULINO;PERÚ;CASADO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36669;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;25;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36670;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;28;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36671;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS - FORMAS AGRAVADAS;SENTENCIADO;39;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36672;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;32;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36673;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;73;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36674;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;24;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36675;3; DELITOS CONTRA LA LIBERTAD ;TOCAMIENTOS, ACTOS DE CONNOTACIÓN SEXUAL O ACTOS LIBIDINOSOS EN AGRAVIO DE MENORES;SENTENCIADO;40;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36676;2;DELITOS CONTRA EL PATRIMONIO;EXTORSIÓN;SENTENCIADO;35;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36677;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;27;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36678;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO GRADO TENTATIVA;SENTENCIADO;26;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36679;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;23;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36680;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;PROCESADO;31;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36681;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;PROMOCIÓN O FAVORECIMIENTO AL TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;42;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36682;1;DELITOS CONTRA LA ADMINISTRACION PUBLICA;COLUSIÓN AGRAVADA;SENTENCIADO;53;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;OBREROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36683;4;DELITOS CONTRA EL PATRIMONIO;HURTO SIMPLE;SENTENCIADO;38;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36684;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;28;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36685;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;28;FEMENINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36686;1;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO;SENTENCIADO;21;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36687;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;30;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36688;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;36;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
36689;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL;SENTENCIADO;48;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. DE RÍO NEGRO;Junin;Centro - Huancayo;JUNIO;América
