id,edad,ingresos,sexo,delito_generico,situacion_juridica,departamento,nombre_del_penal,cluster_kmeans
11878,32,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11879,35,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
11880,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11881,29,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11882,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11883,40,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11884,33,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11885,64,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11886,41,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11887,47,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11888,56,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11889,40,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11890,51,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11891,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11892,30,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,1
11893,43,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,4
11894,41,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11895,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11896,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
11897,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11898,41,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11899,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
11900,41,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11901,30,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11902,22,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11903,22,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11904,28,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11905,33,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11906,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11907,49,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11908,49,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11909,39,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11910,19,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
11911,37,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11912,32,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11913,27,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11914,28,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11915,39,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11916,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11917,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11918,26,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
11919,33,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,3
11920,35,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11921,56,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11922,29,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11923,31,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11924,44,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11925,24,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11926,26,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,1
11927,34,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11928,30,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11929,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11930,33,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11931,20,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11932,23,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11933,31,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11934,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11935,29,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11936,36,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11937,30,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11938,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11939,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11940,32,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
11941,38,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11942,47,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11943,58,2,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,4
11944,20,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
11945,55,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,La Libertad,E.P. DE TRUJILLO,4
11946,32,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11947,35,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11948,63,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,4
11949,46,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,4
11950,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11951,30,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11952,30,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11953,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
11954,43,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11955,46,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11956,34,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11957,23,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
11958,38,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11959,70,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,4
11960,44,2,Masculino,DELITOS CONTRA LA FE PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11961,39,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11962,38,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,3
11963,43,4,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,3
11964,47,2,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11965,64,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11966,19,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
11967,44,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11968,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
11969,26,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
11970,25,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
11971,36,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11972,53,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11973,37,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11974,42,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11975,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11976,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11977,34,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11978,40,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
11979,26,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11980,57,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11981,41,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11982,30,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11983,40,1,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11984,36,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11985,36,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11986,60,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11987,32,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11988,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11989,32,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11990,56,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11991,62,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,4
11992,18,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
11993,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11994,44,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,4
11995,46,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
11996,33,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11997,28,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
11998,32,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
11999,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12000,26,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12001,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12002,29,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12003,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12004,47,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
12005,55,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
12006,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12007,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12008,31,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
12009,36,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12010,36,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
12011,37,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
12012,47,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12013,28,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12014,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12015,31,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12016,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12017,27,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12018,37,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
12019,29,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12020,42,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,4
12021,32,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12022,25,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
12023,25,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,1
12024,20,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
12025,23,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
12026,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12027,36,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
12028,22,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,La Libertad,E.P. DE TRUJILLO,1
12029,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12030,22,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12031,23,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12032,44,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
12033,34,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12034,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12035,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12036,39,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12037,23,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12038,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12039,46,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12040,29,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12041,24,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12042,27,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12043,34,1,Masculino,DELITOS CONTRA LA FAMILIA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12044,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12045,25,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
12046,35,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,1
12047,36,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12048,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12049,54,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12050,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12051,44,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
12052,34,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12053,47,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12054,21,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12055,59,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12056,35,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12057,32,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12058,23,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12059,36,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,1
12060,56,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12061,35,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12062,30,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12063,21,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12064,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12065,27,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,La Libertad,E.P. DE TRUJILLO,1
12066,45,7,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,2
12067,27,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12068,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12069,50,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12070,39,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,1
12071,21,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12072,27,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,La Libertad,E.P. DE TRUJILLO,1
12073,37,3,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
12074,22,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12075,31,1,Masculino,DELITOS CONTRA LA DIGNIDAD HUMANA,Procesado,La Libertad,E.P. DE TRUJILLO,1
12076,46,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12077,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12078,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12079,20,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12080,34,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12081,27,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12082,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12083,33,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12084,19,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12085,49,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12086,56,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,4
12087,33,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12088,33,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12089,35,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12090,22,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
12091,54,5,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,La Libertad,E.P. DE TRUJILLO,2
12092,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12093,24,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,1
12094,39,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,La Libertad,E.P. DE TRUJILLO,3
12095,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,La Libertad,E.P. DE TRUJILLO,1
